gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DG1	DG2	DG3	S1	S2	S3	S4
MSTRG.32173_jg29273	2258.968305	2.993718803	0.662091012	4.521612208	6.14E-06	3.89E-05	482.0696599	470.8303019	407.9158474	2323.893278	7900.328941	3402.693271	825.046836
MSTRG.20132_jg32545	357.973534	-2.520192755	0.557707525	-4.518843016	6.22E-06	3.94E-05	617.2479563	670.6899054	745.8544993	32.24047278	125.0457909	198.0842471	116.6518663
MSTRG.1369_jg7706	42.62571621	-5.910397452	1.308629025	-4.516480484	6.29E-06	3.98E-05	92.43809973	128.7485086	70.83057602	0	0	0	6.362829069
MSTRG.23225_jg13203	281.794501	4.684711281	1.037533129	4.515240191	6.32E-06	4.00E-05	19.87916123	23.20467307	12.80070651	7.737713468	410.4066982	748.7791958	749.7533587
MSTRG.33616_jg30771	306.4973121	6.040061435	1.337852529	4.514743819	6.34E-06	4.01E-05	0	23.95321091	0	137.9892235	591.0283962	888.7863861	503.723968
MSTRG.37969_genb_2679	19.67398113	7.766532782	1.720799545	4.513328009	6.38E-06	4.03E-05	0	0	0	34.81971061	19.23781398	5.185451494	78.47489185
MSTRG.38671_genb_1981	13.95190722	-7.316935835	1.621535042	-4.51235135	6.41E-06	4.05E-05	28.82478379	14.22221898	54.61634777	0	0	0	0
MSTRG.23558_jg13516	20.38929628	7.819049598	1.733487637	4.510588613	6.46E-06	4.08E-05	0	0	0	16.76504585	11.75644188	14.51926418	99.68432209
MSTRG.35871_jg18612	2046.926165	-2.211630319	0.490553529	-4.508438302	6.53E-06	4.12E-05	3850.593531	2261.332817	5014.46343	402.3611003	566.446745	943.752172	1289.533358
MSTRG.19358_jg23696	325.3167808	2.075933962	0.460510505	4.507897081	6.55E-06	4.13E-05	103.3716384	130.9941221	109.2326955	884.6785732	380.4812098	313.2012703	355.2579564
MSTRG.5748_jg14568	468.682247	-2.666138082	0.591466419	-4.50767448	6.55E-06	4.13E-05	1359.734628	699.8828812	651.9826516	78.66675359	67.33234893	138.9701	284.2063651
MSTRG.25733_jg36911	63.15885151	5.718049501	1.26917368	4.505332558	6.63E-06	4.17E-05	0	5.988302726	0	55.45361319	48.09453495	65.33668883	267.2388209
MSTRG.30081_jg9817	96.59460886	-3.52097675	0.781841969	-4.503437891	6.69E-06	4.21E-05	95.41997392	416.9355773	93.0184673	34.81971061	12.82520932	8.296722391	14.84660116
MSTRG.1164_jg7511	2198.57894	-2.110012992	0.468615551	-4.502652517	6.71E-06	4.22E-05	3362.560123	3166.315067	5229.515299	950.4491377	796.2317453	1482.002037	402.9791744
MSTRG.22453_jg28595	1202.015517	2.825631742	0.627640659	4.50198964	6.73E-06	4.23E-05	228.6103542	303.1578255	273.0817389	3398.145831	1970.807166	1855.354545	384.9511587
MSTRG.9866_jg24461	102.1958726	5.570380342	1.237526385	4.501221475	6.76E-06	4.25E-05	0	0	11.09394564	192.1532178	232.9913027	225.0485948	54.08404709
MSTRG.15452_jg1656.1	396.2797422	2.439384287	0.5422451	4.498674656	6.84E-06	4.30E-05	88.46226749	133.9882735	114.3529782	510.6890889	330.24914	367.1299658	1229.086482
MSTRG.28627_jg4793	172.5286488	-2.729458487	0.606825108	-4.497932685	6.86E-06	4.31E-05	268.3686766	291.9297579	445.4645865	34.81971061	14.96274421	71.55923062	80.59583488
MSTRG.36237_jg18916.1	486.8251315	2.334803472	0.519195025	4.496968114	6.89E-06	4.33E-05	124.2447577	176.6549304	139.9543912	929.8152351	956.5468618	849.3769548	231.1827895
MSTRG.28998_jg8781	324.2587563	4.75347368	1.057123793	4.496610246	6.90E-06	4.33E-05	0	32.18712715	29.01493476	186.9947421	841.1199779	932.3441787	248.1503337
MSTRG.19823_jg32254	49.35480487	4.780028112	1.063128756	4.496189278	6.92E-06	4.34E-05	0	2.245613522	6.827043472	174.098553	95.12030246	30.07561867	37.1165029
MSTRG.37319_jg19954	41.96836621	4.996705708	1.111609301	4.495019702	6.96E-06	4.36E-05	2.981874185	3.742689204	0	10.31695129	82.29509314	124.4508359	69.99111976
MSTRG.35400_jg18162	831.0481821	2.420458066	0.53879533	4.49235161	7.04E-06	4.41E-05	234.5741025	220.0701252	260.2810324	639.65098	882.8019082	902.26856	2677.690567
MSTRG.33469_jg30623	670.0790645	2.009117669	0.447363314	4.491020173	7.09E-06	4.44E-05	294.2115862	197.61399	244.9201846	1788.70143	728.8993964	785.0773562	651.1295081
MSTRG.9845_jg24441	1749.44499	2.370449476	0.52794315	4.489971082	7.12E-06	4.46E-05	542.7011017	751.5319922	256.8675106	1360.547951	2652.680794	4573.568218	2108.217365
MSTRG.13691_jg21144	626.9279761	3.118273134	0.694507038	4.489908617	7.13E-06	4.46E-05	77.52872881	104.0467599	167.2625651	579.0388912	2329.913027	835.8947809	294.8110802
MSTRG.23984_jg13922	389.5490765	-2.118051845	0.471745941	-4.489814667	7.13E-06	4.46E-05	667.9398174	791.2044977	626.3812385	252.7653066	79.08879081	102.6719396	206.7919448
MSTRG.8854_jg7060	62.10658753	-4.260295795	0.949029399	-4.489108345	7.15E-06	4.47E-05	119.2749674	188.6315359	98.13874991	18.05466476	5.343837217	0	5.302357558
MSTRG.25978_genb_7317	11.41108284	-7.028447043	1.566021591	-4.488090766	7.19E-06	4.49E-05	18.88520317	33.68420284	27.30817389	0	0	0	0
MSTRG.4947_jg26373	12.59994503	7.120884865	1.586705421	4.48784303	7.19E-06	4.49E-05	0	0	0	38.68856734	8.550139547	17.63053508	23.33037325
MSTRG.4606_jg26044	1039.113074	8.232909922	1.835039732	4.486502269	7.24E-06	4.52E-05	0	17.96490818	0	2313.576327	610.2662102	425.2070225	3906.777049
MSTRG.17616_jg10953	13754.19024	-3.540178058	0.789260745	-4.485435363	7.28E-06	4.54E-05	34609.61971	31228.25018	20540.86705	4609.097989	3510.901051	1549.412906	231.1827895
MSTRG.27698_jg3898	30.58880172	8.404110112	1.874529834	4.483316275	7.35E-06	4.58E-05	0	0	0	7.737713468	10.68767443	21.77889628	173.9173279
MSTRG.39012_jg12523	12.84019938	7.153717177	1.596291782	4.481459629	7.41E-06	4.62E-05	0	0	0	6.448094557	30.99425586	25.92725747	26.51178779
MSTRG.3228_jg27293	322.517255	2.968905634	0.662869253	4.478870641	7.50E-06	4.66E-05	42.74019665	66.61986783	87.8981847	278.5576849	212.6847212	393.0572233	1176.062906
MSTRG.5929_jg14742	26.9338638	8.220555031	1.83565668	4.478263893	7.53E-06	4.67E-05	0	0	0	11.6065702	122.908256	49.78033434	4.241886046
MSTRG.23849_jg13791	650.6935168	3.725773303	0.832357596	4.476169042	7.60E-06	4.72E-05	81.50456105	80.09354897	82.7779021	194.7324556	255.435419	1355.477021	2504.83371
MSTRG.34785_jg30489	63.84411704	9.465229011	2.115239151	4.474779604	7.65E-06	4.75E-05	0	0	0	0	42.75069773	135.8588291	268.2992924
MSTRG.8791_jg7002	26178.55909	-2.031026007	0.453895196	-4.474658523	7.65E-06	4.75E-05	59436.70417	32114.51898	46621.87987	5504.093514	13342.49276	17474.97154	8755.252799
MSTRG.20135_jg32547	106.3840297	3.947904081	0.882359717	4.474256932	7.67E-06	4.76E-05	8.945622555	19.46198386	5.973663038	20.63390258	145.3523723	221.937324	322.3833395
MSTRG.326_jg15703	495.2837518	2.371345805	0.530101856	4.473377668	7.70E-06	4.77E-05	113.311219	181.8946953	143.3679129	1515.302221	496.9768612	602.5494636	413.5838895
MSTRG.727_jg16078	44.71381591	3.765815357	0.842000162	4.472463934	7.73E-06	4.79E-05	8.945622555	7.485378408	0	51.58475645	90.84523269	77.78177241	76.35394883
MSTRG.24457_jg35708	34.93137627	4.327255008	0.967541653	4.472422449	7.73E-06	4.79E-05	5.96374837	2.994151363	0	42.55742407	28.85672097	57.03996644	107.1076227
MSTRG.951_jg16296	42.88500475	-3.860863722	0.863576533	-4.470783509	7.79E-06	4.83E-05	81.50456105	77.0993976	116.059739	12.89618911	6.41260466	6.222541793	0
MSTRG.28659_jg4822	1163.744861	2.277734417	0.509598953	4.469660703	7.83E-06	4.85E-05	126.2326738	333.0993392	631.5015211	1846.734281	1899.199747	1706.013542	1603.432925
MSTRG.16812_jg10194	76.73495888	5.305888909	1.18754287	4.467955676	7.90E-06	4.88E-05	0	9.730991931	0	70.92904012	111.1518141	110.968662	234.3642041
MSTRG.5892_jg14703	184.3065993	-11.04100017	2.471406898	-4.467495895	7.91E-06	4.89E-05	105.3595545	1167.719032	17.06760868	0	0	0	0
MSTRG.20487_jg32878.1	169.1624794	2.962162725	0.663286832	4.46588502	7.97E-06	4.93E-05	13.91541286	73.3567084	16.21422825	165.0712207	316.3551632	326.6834441	272.5411785
MSTRG.17549_jg10887	125.1177269	3.577962589	0.801334876	4.465002954	8.01E-06	4.94E-05	20.87311929	23.20467307	7.680423906	70.92904012	163.5214188	94.3752172	495.2401959
MSTRG.25312_jg36502	12.45867962	7.105574476	1.591753532	4.46399165	8.04E-06	4.97E-05	0	0	0	32.24047278	10.68767443	11.40799329	32.87461686
MSTRG.337_jg15713.1	117.0643081	4.145868522	0.928883777	4.463280146	8.07E-06	4.98E-05	12.9214548	19.46198386	0.853380434	122.5137966	431.7820471	155.5635448	76.35394883
MSTRG.4000_jg25461	530.4088278	-2.184817559	0.489584764	-4.462593037	8.10E-06	5.00E-05	896.5501716	964.8652768	1008.695673	397.2026247	168.8652561	98.52357839	178.1592139
MSTRG.29649_jg9404	454.7242207	4.710695739	1.05570581	4.462129216	8.11E-06	5.01E-05	0	26.19882443	62.29677168	932.3944729	442.4697216	1333.698124	386.0116302
MSTRG.21310_jg33664	262.8579424	-2.27802151	0.510581097	-4.461625238	8.13E-06	5.01E-05	417.4623859	541.1928589	484.7200865	77.37713468	174.2090933	104.7461202	40.29791744
MSTRG.6088_jg14891	46.06977321	-2.217148479	0.496987368	-4.461176724	8.15E-06	5.02E-05	86.47435136	80.84208681	83.63128253	10.31695129	26.71918608	21.77889628	12.72565814
MSTRG.6000_jg14809	209.0535868	2.638136593	0.591501258	4.460069287	8.19E-06	5.04E-05	70.57102238	29.94151363	57.17648908	109.6176075	319.5614656	351.5736113	524.9333982
MSTRG.9156_jg7350	123.6427149	-2.306138684	0.517113901	-4.459633901	8.21E-06	5.05E-05	312.1028314	151.2046438	218.4653911	49.00551863	19.23781398	51.85451494	63.62829069
MSTRG.1648_jg7971	965.8582015	-2.759852518	0.619168438	-4.45735336	8.30E-06	5.10E-05	1802.045966	2351.905896	1495.12252	223.1040717	126.1145583	130.6733777	632.0410209
MSTRG.26083_jg37247	590.671906	3.394290614	0.761532455	4.457184446	8.30E-06	5.10E-05	95.41997392	86.83038953	93.0184673	2401.270413	534.3837217	747.7421055	176.0382709
MSTRG.20828_jg33198	1968.261305	-2.146346969	0.481551172	-4.457152414	8.31E-06	5.10E-05	1974.00071	3495.671717	5118.575843	1127.126929	576.065652	440.763377	1045.62491
MSTRG.34060_jg31194	24.92891971	-5.104123429	1.145274263	-4.456682207	8.32E-06	5.11E-05	76.53477075	22.45613522	69.12381515	0	3.20630233	0	3.181414535
MSTRG.13240_jg20716	40.05051567	-6.085665202	1.365886206	-4.455470137	8.37E-06	5.14E-05	61.62539982	163.9297871	49.49606517	0	0	0	5.302357558
MSTRG.27016_jg17207	156.6101722	-5.943440211	1.334311922	-4.454310954	8.42E-06	5.16E-05	119.2749674	729.8243948	223.5856737	19.34428367	0	0	4.241886046
MSTRG.20253_jg32658	2582.305938	2.59009676	0.58155922	4.453711109	8.44E-06	5.18E-05	546.6769339	196.8654521	1258.73614	3837.90588	2865.365516	4927.21601	4443.375633
MSTRG.20506_jg32893	879.2133432	3.697051952	0.83013643	4.453547415	8.45E-06	5.18E-05	110.3293448	159.4385601	66.56367385	3831.457786	942.652885	822.412607	221.6385459
MSTRG.18910_jg23276	128.3249567	-5.57679318	1.252245485	-4.453434447	8.45E-06	5.18E-05	408.5167633	214.0818225	250.8938476	20.63390258	0	4.148361195	0
MSTRG.20816_genb_36991.1	57.54415721	5.438104837	1.221191383	4.453114323	8.46E-06	5.19E-05	0	0	6.827043472	202.4701691	64.1260466	46.66906345	82.7167779
MSTRG.34508_jg31623	280.1592867	4.486504137	1.007585551	4.452727745	8.48E-06	5.20E-05	16.89728705	33.68420284	12.80070651	664.1537393	846.4638151	374.3895979	12.72565814
MSTRG.32436_jg29527	5934.808874	2.419477744	0.543461874	4.451973282	8.51E-06	5.21E-05	2236.405639	1381.052316	1490.855618	4480.136098	13968.79048	13886.6391	4099.782864
MSTRG.3369_jg27428	77.66899146	2.27003838	0.510094905	4.450227514	8.58E-06	5.25E-05	13.91541286	37.42689204	21.33451085	149.5957937	117.5644188	130.6733777	73.1725343
MSTRG.27923_jg4117	76.18172896	2.830310073	0.636093997	4.44951546	8.61E-06	5.27E-05	14.90937092	17.96490818	17.92098911	148.3061748	158.1775816	143.1184612	32.87461686
MSTRG.3995_jg25457	90.10746371	-2.626464289	0.59039259	-4.448674211	8.64E-06	5.28E-05	195.8097381	123.5087437	198.8376411	55.45361319	20.30658142	12.44508359	24.39084477
MSTRG.38678_jg12210	13.50624623	-7.272239417	1.634728139	-4.448592547	8.64E-06	5.28E-05	12.9214548	50.90057317	30.72169562	0	0	0	0
MSTRG.38677_jg12209	13.50624623	-7.272239417	1.634728139	-4.448592547	8.64E-06	5.28E-05	12.9214548	50.90057317	30.72169562	0	0	0	0
MSTRG.14506_jg21922	85.3633037	2.386248464	0.53645717	4.448162124	8.66E-06	5.29E-05	20.87311929	28.44443795	25.60141302	51.58475645	135.7334653	179.4166217	155.8893122
MSTRG.21458_jg27645	264.9477296	2.533294106	0.569525691	4.448076967	8.66E-06	5.29E-05	110.3293448	27.69590011	75.09747819	658.9952637	421.0943727	310.0899994	251.3317482
MSTRG.19040_jg23393	103.5152789	4.309222154	0.968901857	4.447532145	8.69E-06	5.31E-05	0	20.95905954	5.120282604	131.541129	96.1890699	237.4936784	233.3037325
MSTRG.16069_jg2248	292.2009907	4.295967973	0.966185874	4.446316269	8.74E-06	5.33E-05	34.78853216	27.69590011	12.80070651	77.37713468	259.7104887	145.1926418	1487.841531
MSTRG.25613_jg36800	1021.067474	2.239105093	0.503752201	4.444854217	8.80E-06	5.37E-05	333.9699087	318.8771202	326.8447062	3033.183679	737.4495359	1248.65672	1148.490647
MSTRG.29490_jg9247	89.11038791	4.128153801	0.928763474	4.444784829	8.80E-06	5.37E-05	0	6.736840567	18.77436955	99.30065617	133.5959304	116.1541135	249.2108052
MSTRG.22338_jg28482	1455.524477	2.374667466	0.534608185	4.441883854	8.92E-06	5.44E-05	418.456344	443.8829396	424.9834561	938.8425675	4245.144285	2427.82839	1289.533358
MSTRG.34310_jg31435	301.3821994	2.421049272	0.545076598	4.44166798	8.93E-06	5.44E-05	94.42601586	72.60817056	92.16508687	661.5745015	237.2663724	217.7889628	733.846286
MSTRG.32013_jg29123	488.101188	3.132752068	0.705306462	4.441689159	8.93E-06	5.44E-05	62.61935788	141.4736519	64.85691298	170.2296963	541.8650938	904.3427406	1531.320863
MSTRG.6914_genb_18277	12.1443315	7.073047329	1.592512127	4.441440168	8.94E-06	5.45E-05	0	0	0	7.737713468	29.92548841	16.59344478	30.75367383
MSTRG.36663_jg19328	401.9868971	-2.134751885	0.480864303	-4.439406025	9.02E-06	5.49E-05	791.1906171	898.245409	469.3592387	132.8307479	110.0830467	296.6078255	115.5913948
MSTRG.21891_jg28055	202.2730448	3.624501852	0.816875286	4.437032085	9.12E-06	5.55E-05	29.81874185	16.4678325	34.98859779	126.3826533	81.2263257	293.4965546	833.5306081
MSTRG.15738_jg1925	757.122202	2.209682709	0.498036459	4.436789056	9.13E-06	5.55E-05	291.2297121	191.6256872	256.8675106	413.9676705	1555.05663	1582.599796	1008.508407
MSTRG.33155_jg30201	878.8832703	5.417281625	1.221359015	4.435453916	9.19E-06	5.59E-05	62.61935788	29.94151363	13.65408694	23.2131404	176.3466282	1880.244712	3966.163453
MSTRG.20273_jg32679	28.18858341	4.925406581	1.110544161	4.435128968	9.20E-06	5.59E-05	0	4.491227045	0	30.95085387	66.26358149	39.40943136	56.20499011
MSTRG.3326_jg27388	27.20121115	8.235032485	1.856820037	4.435019185	9.21E-06	5.59E-05	0	0	0	3.868856734	94.05153502	84.00431421	8.483772092
MSTRG.25824_jg36997	937.2874901	-2.085011871	0.47016092	-4.434677111	9.22E-06	5.60E-05	1088.384077	1806.22181	2096.755726	683.498023	304.5987214	216.7518725	364.8022
MSTRG.13782_jg21236	89.29227057	4.477084188	1.009698134	4.434081866	9.25E-06	5.62E-05	3.975832247	11.97660545	4.26690217	50.29513754	325.9740702	210.5293307	18.0280157
MSTRG.22303_genb_27775	141.2487246	-3.070458367	0.692717876	-4.432480342	9.32E-06	5.65E-05	86.47435136	509.7542696	256.8675106	43.84704299	42.75069773	35.26107016	13.78612965
MSTRG.21882_jg28045.1	468.6328215	-3.103708882	0.700492457	-4.430752755	9.39E-06	5.69E-05	761.3718752	1157.239502	920.7974883	217.945596	153.9025118	36.29816046	32.87461686
MSTRG.10813_jg3189	166.1876536	4.604724195	1.039327827	4.430482927	9.40E-06	5.70E-05	0	14.97075682	19.62774998	588.0662236	121.8394885	97.48648809	321.322868
MSTRG.32951_jg30017	129.2225684	2.367593855	0.534440705	4.430040289	9.42E-06	5.71E-05	48.70394502	46.40934613	19.62774998	328.8528224	168.8652561	120.3024747	171.7963849
MSTRG.23333_jg13303	401.5330117	2.058596807	0.46495006	4.427565423	9.53E-06	5.77E-05	139.1541286	138.4795005	151.0483368	1004.613132	678.6673265	332.9059859	365.8626715
MSTRG.3901_jg25371	68.63989753	3.809342564	0.860384406	4.427489083	9.53E-06	5.77E-05	2.981874185	5.988302726	15.36084781	34.81971061	81.2263257	248.9016717	91.20054999
MSTRG.4174_jg25630	3031.46149	-2.362393707	0.533665242	-4.426733319	9.57E-06	5.79E-05	9331.278283	3733.70675	3785.595605	1697.138487	1089.074025	463.5793636	1119.857916
MSTRG.35840_genb_15054	124.3696646	6.261932212	1.414562185	4.426763474	9.57E-06	5.79E-05	0	8.233916249	0	238.5794986	427.5069773	184.6020732	11.66518663
MSTRG.27600_jg3805.1	64.29601056	9.475367077	2.140880558	4.425920465	9.60E-06	5.80E-05	0	0	0	0	72.67618615	52.89160524	324.5042825
MSTRG.24547_jg35795	215.2723304	5.188703835	1.173031536	4.42332851	9.72E-06	5.87E-05	0	22.45613522	7.680423906	528.7437537	140.0085351	49.78033434	758.2371308
MSTRG.34341_genb_19510	10.92948027	6.919862293	1.564753948	4.422332534	9.76E-06	5.90E-05	0	0	0	12.89618911	27.78795353	10.37090299	25.45131628
MSTRG.17580_jg10918	46.84584399	2.630525537	0.594844741	4.422205248	9.77E-06	5.90E-05	3.975832247	15.71929466	15.36084781	82.53561033	92.98276757	63.26250823	54.08404709
MSTRG.30311_jg10037	44.68038557	8.950546074	2.024529055	4.421050936	9.82E-06	5.93E-05	0	0	0	2.579237823	3.20630233	165.9344478	141.042711
MSTRG.35105_genb_15758	292.329043	4.223512211	0.955385222	4.420742664	9.84E-06	5.93E-05	9.939580616	50.90057317	17.92098911	86.40446706	645.5355358	1122.131703	113.4704517
MSTRG.13954_jg21397	133.221036	5.734337452	1.297266214	4.420324365	9.86E-06	5.94E-05	0	12.72514329	0	70.92904012	165.6589537	175.2682605	507.965854
MSTRG.3145_jg27215.1	2094.869522	2.27307453	0.514413796	4.418766656	9.93E-06	5.98E-05	566.5560951	724.5846299	678.437445	3920.44149	5205.966217	2463.08946	1105.011315
MSTRG.21196_genb_36632.2	11.9108094	7.042195224	1.593794617	4.418508601	9.94E-06	5.99E-05	0	0	0	23.2131404	8.550139547	15.55635448	36.05603139
MSTRG.19344_genb_14593	56.47092206	9.288246121	2.102312284	4.418109617	9.96E-06	6.00E-05	0	0	0	0	41.68193029	166.9715381	186.642986
MSTRG.26594_jg16800	368.4722395	3.315729432	0.750552568	4.417717788	9.97E-06	6.01E-05	131.2024641	33.68420284	16.21422825	406.2299571	518.35221	348.4623404	1125.160274
MSTRG.2565_jg26668	31.23102876	3.458538628	0.782989366	4.417095274	1.00E-05	6.02E-05	6.957706432	3.742689204	3.413521736	36.10932952	43.81946518	24.89016717	99.68432209
MSTRG.12266_jg34629	2073.477101	4.348312733	0.985193288	4.413664595	1.02E-05	6.11E-05	217.6768155	127.9999708	169.8227064	11239.02881	961.890699	1439.481335	358.4393709
MSTRG.28452_jg4622	333.7877657	-2.647887896	0.599942796	-4.413567281	1.02E-05	6.11E-05	260.4170122	1045.707364	620.4075755	100.5902751	98.32660479	45.63197315	165.4335558
MSTRG.2356_jg26466	62.20944796	9.427805609	2.136254342	4.41324117	1.02E-05	6.12E-05	0	0	0	0	35.26932563	123.4137456	276.7830645
MSTRG.38229_jg11789	887.8024997	3.897056297	0.883198615	4.41243479	1.02E-05	6.14E-05	87.46830942	113.029214	97.28536947	4189.971843	959.7531641	594.2527412	172.8568564
MSTRG.23550_jg13509	12.79393721	7.146808045	1.620186822	4.411101207	1.03E-05	6.17E-05	0	0	0	15.47542694	43.81946518	21.77889628	8.483772092
MSTRG.23617_jg13568	150.8818669	-2.331309873	0.528621862	-4.410165454	1.03E-05	6.20E-05	245.5076412	464.8419991	124.5935434	52.87437537	43.81946518	73.63341122	50.90263255
MSTRG.7207_jg5487	6836.548772	16.20730681	3.678103064	4.406430849	1.05E-05	6.30E-05	0	0	0	1493.378699	26990.65301	19371.80969	0
MSTRG.37709_jg20325	72.9542232	-2.977494697	0.67607759	-4.404072461	1.06E-05	6.37E-05	169.9668285	188.6315359	78.51099993	5.158475645	23.51288375	31.11270897	13.78612965
MSTRG.20584_jg32969	356.2016243	-2.323336736	0.527623087	-4.403402338	1.07E-05	6.38E-05	570.5319274	729.0758569	669.0502602	167.6504585	40.61316285	120.3024747	196.1872296
MSTRG.5772_jg14592	319.3237495	-2.688673623	0.611091543	-4.399788629	1.08E-05	6.48E-05	375.7161473	936.4208389	539.3364343	201.1805502	50.23206984	54.96578584	77.41442034
MSTRG.28995_jg8778	752.2666971	2.650740297	0.602904868	4.396614522	1.10E-05	6.57E-05	164.9970382	214.8303603	181.7700324	2672.090384	847.5325826	560.0287614	624.6177203
MSTRG.15252_jg1472	797.7904106	2.266633104	0.515613325	4.395994042	1.10E-05	6.59E-05	224.6345219	305.403439	222.7322933	2227.17186	1153.200071	958.2714361	493.1192529
MSTRG.5588_jg14412	119.9580752	4.98861917	1.134825024	4.395936876	1.10E-05	6.59E-05	0	8.98245409	10.24056521	113.4864642	429.6445122	21.77889628	255.5736343
MSTRG.20467_jg32858	123.4898961	3.553295139	0.808400685	4.395462803	1.11E-05	6.60E-05	6.957706432	28.44443795	16.21422825	487.4759485	110.0830467	142.0813709	73.1725343
MSTRG.23480_jg13445	863.4293024	3.627002894	0.825578134	4.393288465	1.12E-05	6.66E-05	195.8097381	53.89472454	96.43198904	2757.205232	2212.348608	433.5037449	294.8110802
MSTRG.21994_jg28153	270.567885	5.951750026	1.354872124	4.392850014	1.12E-05	6.67E-05	0	22.45613522	0	159.912745	251.1603492	462.5422733	997.9036924
