jg2882	MSTRG.10500_jg2882	443.9177507	4.321439862	0.44795159	9.647113559	5.06E-22	3.09E-20	18.88520317	49.40349749	43.52240213	432.0223353	837.9136756	833.8206003	891.8565412
jg2896	MSTRG.10514_jg2896	31.55112753	8.449500392	1.52886905	5.526634471	3.26E-08	3.27E-07	0	0	0	20.63390258	25.65041864	112.0057523	62.56781918
jg2898	MSTRG.10517_jg2898	9.984722244	6.789545455	2.309297676	2.940091061	0.003281158	0.01017314	0	0	0	0	23.51288375	12.44508359	33.93508837
jg2899	MSTRG.10518_jg2899	2251.71899	2.280672671	0.319049706	7.148330264	8.78E-13	1.84E-11	587.4292144	793.4501113	726.2267493	4317.644115	3940.545564	3292.761699	2103.975479
jg2901	MSTRG.10521_jg2901	342.9377198	3.234358581	0.430178272	7.518647015	5.53E-14	1.37E-12	41.74623859	71.11109488	64.00353255	399.7818625	342.0055819	733.2228413	748.6928871
jg2902	MSTRG.10522_jg2902	34.59037985	2.19563332	1.039934491	2.111318874	0.034744913	0.074651638	0	20.2105217	13.65408694	39.97818625	54.50713961	33.18688956	80.59583488
jg2903	MSTRG.10523_jg2903	101.2699801	3.749834889	1.025227491	3.657563732	0.000254624	0.001086798	0	14.22221898	23.04127172	241.1587364	136.8022327	50.81742464	242.8479761
jg2906	MSTRG.10526_jg2906	3094.549721	4.153844257	0.773845726	5.367793755	7.97E-08	7.42E-07	215.6888994	351.0642473	308.9237171	5764.596534	12134.78555	1967.360297	919.4288005
jg2927	MSTRG.10546_jg2927	273.071325	-3.519115314	0.639543805	-5.502539917	3.74E-08	3.71E-07	388.6376021	1090.619634	232.9728585	52.87437537	72.67618615	22.81598657	50.90263255
jg2931	MSTRG.10550_jg2931	119.7307205	4.63401944	0.951672328	4.869343475	1.12E-06	8.30E-06	5.96374837	7.485378408	11.09394564	99.30065617	41.68193029	82.96722391	589.6221604
jg2933	MSTRG.10552_jg2933	67.59559834	-4.476108625	0.521522022	-8.582779699	9.26E-18	3.56E-16	180.9003672	104.0467599	161.288902	9.027332379	5.343837217	7.259632092	5.302357558
jg2938	MSTRG.10558_jg2938	1340.263131	2.591710725	0.527382554	4.914289833	8.91E-07	6.74E-06	354.843028	355.5554744	327.6980866	2214.275671	745.9996755	1576.377254	3807.092726
jg2953	MSTRG.10574_jg2953	99.28899358	-2.397372874	0.42516762	-5.638653464	1.71E-08	1.82E-07	166.9849544	242.5262604	145.0746738	33.5300917	37.40686052	21.77889628	47.72121802
jg2960	MSTRG.10583_jg2960	36.45298451	-2.638499442	1.017038943	-2.59429539	0.009478501	0.025168054	34.78853216	89.07600306	86.19142383	16.76504585	11.75644188	16.59344478	0
