ID	DG1
MSTRG.38745	1452
MSTRG.38746	57
MSTRG.38747	248
MSTRG.38740	259
MSTRG.38741	1381
MSTRG.38742	0
MSTRG.38743	776
MSTRG.16893	0
MSTRG.32799	0
MSTRG.32798	0
MSTRG.32791	0
MSTRG.32790	0
MSTRG.32793	450
MSTRG.32792	0
MSTRG.32795	25
MSTRG.32794	4541
MSTRG.32797	64
MSTRG.32796	196
MSTRG.18841	3692
MSTRG.18840	626
MSTRG.18843	8
MSTRG.18842	0
MSTRG.18845	3341
MSTRG.18844	511
MSTRG.18847	7388
MSTRG.18846	0
MSTRG.18849	4230
MSTRG.18848	721
MSTRG.3789	50
MSTRG.3788	0
MSTRG.3781	2422
MSTRG.3780	5321
MSTRG.3783	650
MSTRG.3782	1251
MSTRG.3785	0
MSTRG.3784	42
MSTRG.3787	0
MSTRG.3786	7
MSTRG.4832	370
MSTRG.4833	0
MSTRG.4830	364
MSTRG.4831	0
MSTRG.4836	0
MSTRG.4837	0
MSTRG.4834	0
MSTRG.4835	615
MSTRG.9808	2
MSTRG.9809	22
MSTRG.4838	0
MSTRG.4839	0
MSTRG.2782	28
MSTRG.2783	0
MSTRG.2780	0
MSTRG.2781	156
MSTRG.2786	0
MSTRG.2787	0
MSTRG.2784	20
MSTRG.2785	223
MSTRG.2788	12526
MSTRG.2789	0
MSTRG.644	93
MSTRG.3432	3596
MSTRG.3431	0
MSTRG.3430	0
MSTRG.3437	6289
MSTRG.3436	0
MSTRG.3435	1080
MSTRG.643	1859
MSTRG.3439	5730
MSTRG.3438	63
MSTRG.648	78
MSTRG.649	4345
MSTRG.4784	0
MSTRG.4785	853
MSTRG.4786	13
MSTRG.4787	387
MSTRG.4780	4131
MSTRG.4781	34
MSTRG.4782	2533
MSTRG.4783	0
MSTRG.4788	4390
MSTRG.4789	1489
MSTRG.20198	8407
MSTRG.20199	14842
MSTRG.1493	0
MSTRG.1492	0
MSTRG.1491	0
MSTRG.1490	0
MSTRG.1497	133
MSTRG.1496	1497
MSTRG.1495	920
MSTRG.1494	4934
MSTRG.1499	0
MSTRG.35168	0
MSTRG.10742	9447
MSTRG.21706	438
MSTRG.21707	964
MSTRG.21704	45
MSTRG.21705	22
MSTRG.21702	0
MSTRG.21703	0
MSTRG.21700	724
MSTRG.21701	0
MSTRG.21708	138
MSTRG.21709	1819
MSTRG.9376	9
MSTRG.9377	0
MSTRG.9374	0
MSTRG.9375	0
MSTRG.9372	168
MSTRG.9373	1002
MSTRG.9370	0
MSTRG.9371	0
MSTRG.9378	0
MSTRG.9379	488
MSTRG.1145	365
MSTRG.1144	1676
MSTRG.1147	113
MSTRG.1146	0
MSTRG.1141	1032
MSTRG.1140	101
MSTRG.1143	1093
MSTRG.1142	0
MSTRG.1149	0
MSTRG.1148	500
MSTRG.30551	583
MSTRG.30550	1842
MSTRG.30553	0
MSTRG.30552	1158
MSTRG.30555	5
MSTRG.30554	0
MSTRG.30557	0
MSTRG.30556	2534
MSTRG.30559	62
MSTRG.30558	0
MSTRG.34421	18
MSTRG.34420	0
MSTRG.34423	349
MSTRG.34422	36
MSTRG.34425	0
MSTRG.34424	541
MSTRG.34427	0
MSTRG.34426	3901
MSTRG.34429	0
MSTRG.34428	0
MSTRG.9710	1481
MSTRG.4543	0
MSTRG.9712	609
MSTRG.9719	0
MSTRG.9713	10
MSTRG.9714	5790
MSTRG.9715	34855
MSTRG.29495	60
MSTRG.9716	0
MSTRG.4545	27
MSTRG.9718	12
MSTRG.38889	0
MSTRG.38888	46
MSTRG.38887	648
MSTRG.38886	11
MSTRG.38885	0
MSTRG.38884	2382
MSTRG.38883	895
MSTRG.38882	1101
MSTRG.38881	58
MSTRG.38880	577
MSTRG.4549	0
MSTRG.12515	189
MSTRG.19929	161
MSTRG.19928	22290
MSTRG.5499	1750
MSTRG.5498	36
MSTRG.19925	0
MSTRG.5496	997
MSTRG.5495	0
MSTRG.5494	0
MSTRG.19921	0
MSTRG.5492	2285
MSTRG.5491	0
MSTRG.5490	44
MSTRG.6409	0
MSTRG.37020	2735
MSTRG.37021	340
MSTRG.37022	258
MSTRG.37023	1330
MSTRG.37024	691
MSTRG.37025	182
MSTRG.37026	424
MSTRG.37027	36
MSTRG.37028	503
MSTRG.37029	196
MSTRG.2351	0
MSTRG.6408	25
MSTRG.17148	0
MSTRG.38229	88
MSTRG.38228	16
MSTRG.38223	924
MSTRG.38222	4
MSTRG.38221	103
MSTRG.38220	2380
MSTRG.38227	1002
MSTRG.38226	0
MSTRG.38225	0
MSTRG.38224	3989
MSTRG.17141	202
MSTRG.17140	0
MSTRG.2870	1212
MSTRG.2871	9798
MSTRG.16238	0
MSTRG.196	0
MSTRG.16239	298
MSTRG.8056	2014
MSTRG.3085	0
MSTRG.3082	483
MSTRG.3083	536
MSTRG.3080	0
MSTRG.23061	69
MSTRG.1932	638
MSTRG.30218	739
MSTRG.23060	25
MSTRG.16230	5384
MSTRG.30219	5829
MSTRG.16231	132
MSTRG.32120	74
MSTRG.16233	184
MSTRG.16234	927
MSTRG.16235	2902
MSTRG.36049	0
MSTRG.36048	968
MSTRG.32124	0
MSTRG.36041	50
MSTRG.36040	0
MSTRG.36043	0
MSTRG.32125	0
MSTRG.36045	1035
MSTRG.36044	0
MSTRG.36047	0
MSTRG.36046	6187
MSTRG.8818	882
MSTRG.8819	0
MSTRG.10669	0
MSTRG.8810	2581
MSTRG.8811	5092
MSTRG.8812	0
MSTRG.8813	1245
MSTRG.8814	38
MSTRG.8815	0
MSTRG.8816	0
MSTRG.8817	310
MSTRG.30214	1238
MSTRG.32968	94
MSTRG.32969	0
MSTRG.32966	5464
MSTRG.32967	2844
MSTRG.32964	205
MSTRG.32965	1349
MSTRG.32962	339
MSTRG.32963	0
MSTRG.32960	0
MSTRG.32961	0
MSTRG.10668	149
MSTRG.6400	0
MSTRG.1938	0
MSTRG.35538	0
MSTRG.35539	1324
MSTRG.35530	0
MSTRG.35531	0
MSTRG.35532	446
MSTRG.35533	151
MSTRG.35534	556
MSTRG.35535	6163
MSTRG.35536	1801
MSTRG.35537	19442
MSTRG.1939	0
MSTRG.31097	11
MSTRG.31096	444
MSTRG.31095	1539
MSTRG.31094	0
MSTRG.31093	1200
MSTRG.31092	0
MSTRG.31091	34
MSTRG.368	15
MSTRG.367	0
MSTRG.366	562
MSTRG.365	3146
MSTRG.364	8
MSTRG.363	0
MSTRG.362	0
MSTRG.31099	560
MSTRG.31098	1570
MSTRG.10988	0
MSTRG.37877	10
MSTRG.37876	1354
MSTRG.37875	0
MSTRG.37874	0
MSTRG.37873	0
MSTRG.37872	88
MSTRG.37871	0
MSTRG.37870	0
MSTRG.37879	0
MSTRG.37878	9206
MSTRG.31329	301
MSTRG.35369	0
MSTRG.5229	0
MSTRG.31321	5092
MSTRG.31320	0
MSTRG.31323	174
MSTRG.31322	330
MSTRG.31325	0
MSTRG.31324	15
MSTRG.31327	9
MSTRG.31326	589
MSTRG.28711	2330
MSTRG.447	10321
MSTRG.35361	2905
MSTRG.1541	196
MSTRG.35360	496
MSTRG.35363	0
MSTRG.35362	71
MSTRG.5224	1230
MSTRG.35364	8104
MSTRG.5226	0
MSTRG.35366	0
MSTRG.14971	52
MSTRG.14970	214
MSTRG.14973	3
MSTRG.14972	179
MSTRG.14975	254
MSTRG.14974	68
MSTRG.14977	0
MSTRG.14976	0
MSTRG.14979	2
MSTRG.14978	27
MSTRG.17400	2415
MSTRG.13980	968
MSTRG.13983	2326
MSTRG.13982	791
MSTRG.17404	21
MSTRG.13984	6759
MSTRG.13987	25
MSTRG.13986	4509
MSTRG.17408	22
MSTRG.13988	330
MSTRG.30058	108
MSTRG.30059	1181
MSTRG.26587	754
MSTRG.26586	3217
MSTRG.26581	0
MSTRG.26580	0
MSTRG.26583	319
MSTRG.26582	4817
MSTRG.30050	38
MSTRG.30051	1389
MSTRG.30052	32
MSTRG.30053	210
MSTRG.30054	2540
MSTRG.26588	30
MSTRG.30056	72
MSTRG.30057	0
MSTRG.3226	0
MSTRG.10987	915
MSTRG.9152	4690
MSTRG.3227	481
MSTRG.16852	11
MSTRG.27982	888
MSTRG.27983	676
MSTRG.27980	31
MSTRG.27981	2256
MSTRG.27986	1104
MSTRG.27987	19403
MSTRG.27984	52
MSTRG.27985	2788
MSTRG.27988	15481
MSTRG.27989	814
MSTRG.3225	45
MSTRG.9151	159
MSTRG.27674	0
MSTRG.27675	10
MSTRG.11808	8
MSTRG.27677	0
MSTRG.27670	0
MSTRG.27671	0
MSTRG.27672	0
MSTRG.27673	0
MSTRG.11802	10
MSTRG.11803	9
MSTRG.11800	501
MSTRG.11801	2992
MSTRG.27678	670
MSTRG.11807	0
MSTRG.11804	784
MSTRG.11805	20505
MSTRG.22008	658
MSTRG.22009	1504
MSTRG.22004	7169
MSTRG.22005	0
MSTRG.22006	17
MSTRG.22007	473
MSTRG.22000	35
MSTRG.22001	1262
MSTRG.22002	27802
MSTRG.22003	0
MSTRG.16469	448
MSTRG.23352	124
MSTRG.23351	959
MSTRG.23350	1085
MSTRG.23357	0
MSTRG.23356	2912
MSTRG.23355	694
MSTRG.23354	16
MSTRG.16461	299
MSTRG.16460	1969
MSTRG.23359	871
MSTRG.16462	44
MSTRG.16465	2236
MSTRG.16464	0
MSTRG.16467	2202
MSTRG.16466	0
MSTRG.29607	133
MSTRG.29606	0
MSTRG.29605	0
MSTRG.29604	798
MSTRG.29603	0
MSTRG.29602	1421
MSTRG.29601	1490
MSTRG.29600	1528
MSTRG.29609	0
MSTRG.29608	0
MSTRG.177	81
MSTRG.11118	385
MSTRG.11119	0
MSTRG.11110	1194
MSTRG.11111	5
MSTRG.11112	1992
MSTRG.11113	48948
MSTRG.11114	98
MSTRG.11115	1124
MSTRG.11116	2766
MSTRG.11117	318
MSTRG.22912	0
MSTRG.22913	0
MSTRG.22910	2341
MSTRG.22911	48382
MSTRG.22916	4588
MSTRG.22917	0
MSTRG.22914	135
MSTRG.22915	860
MSTRG.22918	0
MSTRG.22919	6
MSTRG.26202	0
MSTRG.26203	0
MSTRG.26200	0
MSTRG.26201	1861
MSTRG.26206	0
MSTRG.26207	143
MSTRG.26204	0
MSTRG.26205	0
MSTRG.26208	335
MSTRG.16854	93
MSTRG.18236	3408
MSTRG.24515	0
MSTRG.24516	11
MSTRG.18235	0
MSTRG.18232	1462
MSTRG.18233	0
MSTRG.18230	12
MSTRG.24513	0
MSTRG.14562	2020
MSTRG.14563	41
MSTRG.14560	326
MSTRG.14561	67
MSTRG.14566	1362
MSTRG.24519	1878
MSTRG.18238	0
MSTRG.18239	7478
MSTRG.16819	1093
MSTRG.14698	9405
MSTRG.14699	614
MSTRG.14694	19
MSTRG.14695	0
MSTRG.14696	1650
MSTRG.14697	9037
MSTRG.14690	0
MSTRG.14691	0
MSTRG.14692	0
MSTRG.14693	0
MSTRG.12599	20
MSTRG.38858	0
MSTRG.13518	0
MSTRG.13519	0
MSTRG.13512	1
MSTRG.13513	0
MSTRG.13510	991
MSTRG.13511	0
MSTRG.13516	1487
MSTRG.13517	0
MSTRG.13514	0
MSTRG.13515	0
MSTRG.38859	547
MSTRG.8471	68
MSTRG.2089	0
MSTRG.2088	370
MSTRG.2085	5725
MSTRG.2084	25
MSTRG.2087	4436
MSTRG.2086	0
MSTRG.2081	625
MSTRG.2080	3
MSTRG.2083	141
MSTRG.2082	2830
MSTRG.19619	0
MSTRG.19618	3513
MSTRG.19617	1440
MSTRG.21500	654
MSTRG.19615	560
MSTRG.19614	928
MSTRG.19613	0
MSTRG.19612	112
MSTRG.19611	277
MSTRG.19610	0
MSTRG.34018	0
MSTRG.12381	52
MSTRG.21508	0
MSTRG.12382	1593
MSTRG.21509	1490
MSTRG.12393	2768
MSTRG.16873	95
MSTRG.12391	30
MSTRG.12383	0
MSTRG.16876	747
MSTRG.16877	24
MSTRG.16874	0
MSTRG.12394	518
MSTRG.16803	0
MSTRG.16878	0
MSTRG.16879	0
MSTRG.9015	0
MSTRG.12385	16820
MSTRG.2629	0
MSTRG.2628	0
MSTRG.38850	0
MSTRG.12386	0
MSTRG.2621	374
MSTRG.2620	47
MSTRG.2623	7956
MSTRG.16800	0
MSTRG.2625	0
MSTRG.2624	907
MSTRG.2627	0
MSTRG.2626	14
MSTRG.33583	298
MSTRG.34010	1892
MSTRG.33581	7
MSTRG.33580	297
MSTRG.33587	0
MSTRG.4027	778
MSTRG.33585	0
MSTRG.6750	185
MSTRG.33589	306
MSTRG.33588	9
MSTRG.34012	61
MSTRG.38851	825
MSTRG.34013	2787
MSTRG.6755	10328
MSTRG.34015	29
MSTRG.34016	0
MSTRG.34017	0
MSTRG.38852	37
MSTRG.6857	0
MSTRG.32188	858
MSTRG.32189	0
MSTRG.8537	1561
MSTRG.32180	0
MSTRG.32181	1322
MSTRG.32182	3532
MSTRG.32183	425
MSTRG.32184	28
MSTRG.32185	21
MSTRG.32186	245
MSTRG.32187	0
MSTRG.38854	2129
MSTRG.2611	219
MSTRG.561	2041
MSTRG.560	6
MSTRG.563	991
MSTRG.562	168
MSTRG.565	0
MSTRG.564	192
MSTRG.567	0
MSTRG.566	1
MSTRG.8744	0
MSTRG.8745	155
MSTRG.8746	253
MSTRG.8747	0
MSTRG.8740	96
MSTRG.8741	1593
MSTRG.8742	62
MSTRG.8743	1420
MSTRG.32232	0
MSTRG.32233	0
MSTRG.32230	0
MSTRG.32231	0
MSTRG.32236	0
MSTRG.32237	207
MSTRG.32234	293
MSTRG.32235	229
MSTRG.32238	232
MSTRG.32239	8
MSTRG.4663	0
MSTRG.4662	0
MSTRG.4661	708
MSTRG.4660	0
MSTRG.4667	1356
MSTRG.4666	0
MSTRG.4665	13024
MSTRG.4664	744
MSTRG.4669	994
MSTRG.4668	83
MSTRG.20666	2054
MSTRG.20667	74
MSTRG.20664	0
MSTRG.20665	366
MSTRG.20662	0
MSTRG.20663	212
MSTRG.20660	0
MSTRG.20661	866
MSTRG.31527	0
MSTRG.31526	0
MSTRG.31525	1
MSTRG.31524	0
MSTRG.31523	0
MSTRG.31522	38
MSTRG.20668	2116
MSTRG.20669	1247
MSTRG.35639	4708
MSTRG.35638	92
MSTRG.35637	36
MSTRG.35636	131
MSTRG.35635	8083
MSTRG.35634	0
MSTRG.35633	453
MSTRG.35632	1041
MSTRG.35631	652
MSTRG.35630	858
MSTRG.35181	433
MSTRG.5041	11
MSTRG.35183	591
MSTRG.35182	0
MSTRG.35185	0
MSTRG.35184	0
MSTRG.35187	0
MSTRG.35186	368
MSTRG.35189	220
MSTRG.35188	0
MSTRG.14659	0
MSTRG.21135	678
MSTRG.21134	0
MSTRG.21137	1120
MSTRG.21136	77
MSTRG.21131	9
MSTRG.21130	0
MSTRG.21133	376
MSTRG.30699	0
MSTRG.30696	655
MSTRG.30697	0
MSTRG.30694	459
MSTRG.30695	58
MSTRG.21139	169
MSTRG.21138	159
MSTRG.30690	707
MSTRG.30691	215
MSTRG.34588	2125
MSTRG.34589	0
MSTRG.34586	632
MSTRG.34587	0
MSTRG.34584	2141
MSTRG.34585	34
MSTRG.34582	3311
MSTRG.34583	203
MSTRG.34580	951
MSTRG.34581	0
MSTRG.8835	133
MSTRG.6531	0
MSTRG.6530	0
MSTRG.6533	144
MSTRG.6532	0
MSTRG.6535	3478
MSTRG.6534	27
MSTRG.6537	0
MSTRG.6536	0
MSTRG.6539	226
MSTRG.6538	0
MSTRG.28302	8590
MSTRG.13268	0
MSTRG.28718	0
MSTRG.28719	1315
MSTRG.38924	0
MSTRG.38925	2101
MSTRG.38926	615
MSTRG.38927	725
MSTRG.38920	777
MSTRG.38921	2930
MSTRG.38922	3996
MSTRG.38923	163
MSTRG.38928	0
MSTRG.38929	93
MSTRG.33914	0
MSTRG.33915	829
MSTRG.33916	134
MSTRG.33917	172
MSTRG.33910	1186
MSTRG.33911	90
MSTRG.33912	147
MSTRG.33913	1179
MSTRG.33918	969
MSTRG.33919	0
MSTRG.1625	2
MSTRG.29045	2995
MSTRG.29044	69
MSTRG.29047	3468
MSTRG.29046	2644
MSTRG.29041	107
MSTRG.29040	8
MSTRG.29043	1168
MSTRG.29042	120
MSTRG.29049	2576
MSTRG.29048	19
MSTRG.1878	0
MSTRG.7378	0
MSTRG.7379	77
MSTRG.7370	0
MSTRG.7371	0
MSTRG.7372	0
MSTRG.7373	0
MSTRG.7374	0
MSTRG.7375	0
MSTRG.7376	0
MSTRG.7377	0
MSTRG.14654	0
MSTRG.14119	0
MSTRG.6853	346
MSTRG.14118	1399
MSTRG.24358	1
MSTRG.24359	3602
MSTRG.24352	0
MSTRG.24353	145
MSTRG.24350	0
MSTRG.24351	1900
MSTRG.24356	151
MSTRG.24357	814
MSTRG.24354	1005
MSTRG.24355	0
MSTRG.31681	17
MSTRG.6850	8324
MSTRG.15909	0
MSTRG.15908	9191
MSTRG.15907	0
MSTRG.15906	0
MSTRG.15905	81
MSTRG.15904	1482
MSTRG.15903	289
MSTRG.15902	46
MSTRG.15901	1
MSTRG.15900	124
MSTRG.20309	0
MSTRG.20308	0
MSTRG.20305	198
MSTRG.20304	0
MSTRG.20307	156
MSTRG.20306	3038
MSTRG.20301	369
MSTRG.20300	0
MSTRG.20303	255
MSTRG.20302	1674
MSTRG.23960	0
MSTRG.23961	0
MSTRG.23962	149
MSTRG.23963	32410
MSTRG.23964	0
MSTRG.23965	0
MSTRG.23966	4
MSTRG.23967	94
MSTRG.23968	0
MSTRG.23969	57
MSTRG.8751	0
MSTRG.8750	938
MSTRG.576	172
MSTRG.577	30
MSTRG.8755	787
MSTRG.575	30
MSTRG.12319	1716
MSTRG.12318	1106
MSTRG.6851	0
MSTRG.578	6395
MSTRG.19864	1129
MSTRG.579	19860
MSTRG.19865	55
MSTRG.12313	837
MSTRG.35953	4
MSTRG.12311	0
MSTRG.19522	94
MSTRG.19525	3503
MSTRG.35957	93
MSTRG.32244	0
MSTRG.35954	0
MSTRG.35955	0
MSTRG.14114	124
MSTRG.26462	0
MSTRG.26463	294
MSTRG.26460	403
MSTRG.26461	0
MSTRG.26466	2790
MSTRG.26467	1808
MSTRG.26464	113
MSTRG.26465	319
MSTRG.15154	683
MSTRG.26468	149
MSTRG.26469	392
MSTRG.6924	1064
MSTRG.19869	172
MSTRG.12151	0
MSTRG.12150	0
MSTRG.12153	29058
MSTRG.12152	0
MSTRG.12155	2034
MSTRG.12154	240
MSTRG.12157	62
MSTRG.12156	16
MSTRG.12159	715
MSTRG.12158	3388
MSTRG.6921	48
MSTRG.17677	0
MSTRG.17676	972
MSTRG.17675	61
MSTRG.17674	3390
MSTRG.17673	0
MSTRG.17672	70892
MSTRG.17671	0
MSTRG.17670	0
MSTRG.4592	9
MSTRG.17679	0
MSTRG.17678	0
MSTRG.3110	0
MSTRG.3111	0
MSTRG.3112	53
MSTRG.3113	216
MSTRG.3114	10
MSTRG.3115	1490
MSTRG.3116	14
MSTRG.3117	14
MSTRG.3118	5147
MSTRG.3119	9
MSTRG.37327	929
MSTRG.28059	0
MSTRG.6928	6531
MSTRG.37326	3502
MSTRG.28055	0
MSTRG.28054	24
MSTRG.28057	0
MSTRG.6929	8791
MSTRG.28051	0
MSTRG.10502	53
MSTRG.28053	4
MSTRG.28052	26
MSTRG.25500	0
MSTRG.10503	202
MSTRG.25501	174
MSTRG.10504	0
MSTRG.25502	1563
MSTRG.10505	0
MSTRG.25503	66
MSTRG.37321	128
MSTRG.11965	2593
MSTRG.37320	0
MSTRG.11964	1484
MSTRG.11967	195
MSTRG.11966	858
MSTRG.11969	1672
MSTRG.11968	18
MSTRG.25805	0
MSTRG.7030	0
MSTRG.25804	0
MSTRG.24453	1767
MSTRG.25807	3835
MSTRG.25806	2426
MSTRG.25801	631
MSTRG.7034	72
MSTRG.25800	0
MSTRG.12847	0
MSTRG.12846	11300
MSTRG.12845	0
MSTRG.12844	1026
MSTRG.12843	95
MSTRG.12842	1463
MSTRG.12841	10
MSTRG.12840	1694
MSTRG.25802	9708
MSTRG.12849	0
MSTRG.12848	0
MSTRG.25478	744
MSTRG.25479	827
MSTRG.4463	0
MSTRG.4462	71
MSTRG.4465	0
MSTRG.4464	477
MSTRG.4467	63
MSTRG.4466	0
MSTRG.4469	1343
MSTRG.25471	0
MSTRG.11633	386
MSTRG.11632	2689
MSTRG.11635	16
MSTRG.25475	0
MSTRG.25476	11
MSTRG.11636	427
MSTRG.25808	59
MSTRG.23142	0
MSTRG.23143	0
MSTRG.23140	7687
MSTRG.23141	19439
MSTRG.23146	21904
MSTRG.23147	870
MSTRG.23144	489
MSTRG.23145	2362
MSTRG.23148	2493
MSTRG.23149	6
MSTRG.26426	32
MSTRG.26427	477
MSTRG.26424	139
MSTRG.35484	424
MSTRG.26425	1078
MSTRG.35485	2356
MSTRG.35486	40
MSTRG.35487	332
MSTRG.35480	262
MSTRG.35481	528
MSTRG.17849	29
MSTRG.32450	21
MSTRG.35483	0
MSTRG.18373	0
MSTRG.18372	0
MSTRG.18371	2618
MSTRG.18370	15572
MSTRG.18377	0
MSTRG.18376	364766
MSTRG.18375	389
MSTRG.18374	1062
MSTRG.18379	0
MSTRG.18378	0
MSTRG.10140	0
MSTRG.10141	806
MSTRG.10142	368
MSTRG.10143	0
MSTRG.10144	369
MSTRG.10145	14101
MSTRG.10146	0
MSTRG.10147	0
MSTRG.10148	0
MSTRG.10149	0
MSTRG.13497	514
MSTRG.13496	24
MSTRG.13495	10
MSTRG.13494	0
MSTRG.13493	204
MSTRG.13492	0
MSTRG.13491	3520
MSTRG.13490	446
MSTRG.13499	0
MSTRG.13498	3122
MSTRG.14719	0
MSTRG.14718	0
MSTRG.14711	753
MSTRG.14710	1866
MSTRG.14713	0
MSTRG.14712	95
MSTRG.14715	1419
MSTRG.14714	63
MSTRG.14717	5733
MSTRG.14716	1968
MSTRG.1239	4232
MSTRG.1238	86
MSTRG.1233	372
MSTRG.1232	54
MSTRG.1231	1530
MSTRG.1230	539
MSTRG.1237	245
MSTRG.1236	2920
MSTRG.1235	6
MSTRG.1234	975
MSTRG.921	0
MSTRG.38181	0
MSTRG.920	73
MSTRG.29967	0
MSTRG.13729	5971
MSTRG.13728	658
MSTRG.13721	179
MSTRG.13720	0
MSTRG.13723	0
MSTRG.13722	14
MSTRG.13725	491
MSTRG.13724	0
MSTRG.13727	0
MSTRG.13726	117
MSTRG.12458	23
MSTRG.12459	587
MSTRG.19408	1609
MSTRG.19409	135
MSTRG.32881	123
MSTRG.32880	0
MSTRG.32883	0
MSTRG.12453	6
MSTRG.19402	2881
MSTRG.32884	79
MSTRG.19400	1423
MSTRG.19401	0
MSTRG.38678	13
MSTRG.38679	20
MSTRG.32827	131
MSTRG.38670	6
MSTRG.38671	29
MSTRG.38672	10
MSTRG.38673	90
MSTRG.38674	911
MSTRG.38675	510
MSTRG.38676	1160
MSTRG.38677	13
MSTRG.5057	414
MSTRG.2657	0
MSTRG.7178	12
MSTRG.7179	16
MSTRG.7176	0
MSTRG.7177	0
MSTRG.7174	0
MSTRG.7175	896
MSTRG.7172	0
MSTRG.7173	0
MSTRG.7170	23
MSTRG.7171	1814
MSTRG.35195	0
MSTRG.33288	0
MSTRG.33289	0
MSTRG.33284	0
MSTRG.33285	891
MSTRG.33286	0
MSTRG.33287	764
MSTRG.33280	0
MSTRG.33281	26
MSTRG.33282	1707
MSTRG.33283	80
MSTRG.5051	262
MSTRG.924	0
MSTRG.5050	0
MSTRG.32825	0
MSTRG.35198	0
MSTRG.5058	28
MSTRG.34138	254
MSTRG.15741	258
MSTRG.21441	2317
MSTRG.33428	148
MSTRG.33429	815
MSTRG.33420	0
MSTRG.33421	0
MSTRG.33422	0
MSTRG.33423	0
MSTRG.33424	841
MSTRG.33425	445
MSTRG.33426	0
MSTRG.33427	0
MSTRG.15740	0
MSTRG.34810	7
MSTRG.34811	0
MSTRG.34812	817
MSTRG.34813	1526
MSTRG.7828	663
MSTRG.7829	29717
MSTRG.34816	335
MSTRG.34817	3363
MSTRG.7824	126
MSTRG.7825	8
MSTRG.7826	142
MSTRG.7827	0
MSTRG.7820	0
MSTRG.7821	12
MSTRG.7822	9
MSTRG.7823	10344
MSTRG.32820	1004
MSTRG.19555	346
MSTRG.154	436
MSTRG.155	0
MSTRG.156	0
MSTRG.157	0
MSTRG.150	4743
MSTRG.151	0
MSTRG.152	7
MSTRG.153	71
MSTRG.158	0
MSTRG.159	837
MSTRG.9466	0
MSTRG.9467	0
MSTRG.9464	0
MSTRG.9465	1233
MSTRG.9462	19
MSTRG.9463	0
MSTRG.9460	521
MSTRG.9461	176
MSTRG.9468	0
MSTRG.9469	19
MSTRG.36559	1002
MSTRG.36558	0
MSTRG.36557	0
MSTRG.36556	0
MSTRG.36555	48
MSTRG.36554	765
MSTRG.36553	6
MSTRG.36552	2
MSTRG.36551	1858
MSTRG.36550	341
MSTRG.19493	1950
MSTRG.20143	489
MSTRG.20142	5379
MSTRG.20141	517
MSTRG.20140	2891
MSTRG.20147	4747
MSTRG.20146	114
MSTRG.20145	0
MSTRG.20144	3980
MSTRG.20149	3366
MSTRG.20148	1058
MSTRG.21816	60
MSTRG.21817	0
MSTRG.21814	0
MSTRG.15421	228
MSTRG.21812	7846
MSTRG.21813	2
MSTRG.21810	6147
MSTRG.21811	0
MSTRG.21818	0
MSTRG.21819	208
MSTRG.20495	866
MSTRG.20494	854
MSTRG.20497	47
MSTRG.20496	1684
MSTRG.20491	0
MSTRG.20490	7
MSTRG.20493	756
MSTRG.20492	0
MSTRG.20499	13
MSTRG.20498	240
MSTRG.30241	764
MSTRG.30240	46
MSTRG.30243	0
MSTRG.30242	0
MSTRG.30245	0
MSTRG.30244	712
MSTRG.30247	1021
MSTRG.30246	40
MSTRG.30249	119
MSTRG.30248	1760
MSTRG.37730	1471
MSTRG.37731	24
MSTRG.37732	0
MSTRG.37733	10
MSTRG.37734	26
MSTRG.37735	632
MSTRG.37736	126
MSTRG.37737	118
MSTRG.37738	0
MSTRG.37739	0
MSTRG.35390	147
MSTRG.35391	1124
MSTRG.35392	313
MSTRG.35393	575
MSTRG.35394	176
MSTRG.35395	0
MSTRG.35396	0
MSTRG.35397	0
MSTRG.35398	0
MSTRG.35399	0
MSTRG.21364	5688
MSTRG.21365	169
MSTRG.21366	1465
MSTRG.21367	1283
MSTRG.21360	0
MSTRG.21361	0
MSTRG.21362	0
MSTRG.21363	0
MSTRG.21368	0
MSTRG.21369	528
MSTRG.32816	0
MSTRG.6706	131
MSTRG.28524	29
MSTRG.28527	0
MSTRG.6705	35
MSTRG.34043	0
MSTRG.28520	6
MSTRG.34041	1849
MSTRG.34040	0
MSTRG.2498	4010
MSTRG.28529	368
MSTRG.28528	19619
MSTRG.34049	0
MSTRG.34048	11
MSTRG.36476	27
MSTRG.9214	92
MSTRG.11439	41
MSTRG.11438	37
MSTRG.11437	3
MSTRG.11436	0
MSTRG.11435	0
MSTRG.11434	108
MSTRG.11433	1300
MSTRG.11432	4369
MSTRG.11431	0
MSTRG.11430	38
MSTRG.26366	2208
MSTRG.11381	0
MSTRG.11380	0
MSTRG.11383	0
MSTRG.11382	1141
MSTRG.11385	4234
MSTRG.11384	574
MSTRG.11387	338
MSTRG.11386	0
MSTRG.11389	84
MSTRG.11388	8122
MSTRG.12091	5739
MSTRG.23438	221
MSTRG.23439	0
MSTRG.23432	3248
MSTRG.23433	226
MSTRG.23430	3438
MSTRG.23431	678
MSTRG.23436	324
MSTRG.23437	0
MSTRG.23434	308
MSTRG.23435	79
MSTRG.35808	13
MSTRG.35809	74
MSTRG.27328	1454
MSTRG.27329	811
MSTRG.35800	133
MSTRG.35801	51
MSTRG.35802	279
MSTRG.35803	221
MSTRG.27326	86
MSTRG.35805	374
MSTRG.35806	0
MSTRG.35807	62
MSTRG.3761	55
