ID	S1
MSTRG.36316	22
MSTRG.36319	642
MSTRG.36318	13
MSTRG.8710	749
MSTRG.5253	1
MSTRG.25739	408
MSTRG.5252	1483
MSTRG.5255	1627
MSTRG.5254	40
MSTRG.32280	0
MSTRG.5257	11
MSTRG.5256	0
MSTRG.25738	0
MSTRG.35916	22
MSTRG.12356	0
MSTRG.35914	525
MSTRG.27357	10
MSTRG.35915	37
MSTRG.27356	203
MSTRG.35912	0
MSTRG.35837	1866
MSTRG.4528	33
MSTRG.32209	0
MSTRG.32208	0
MSTRG.12351	0
MSTRG.2703	15
MSTRG.32203	269
MSTRG.32202	795
MSTRG.32201	1834
MSTRG.32200	21
MSTRG.32207	0
MSTRG.32206	860
MSTRG.32205	546
MSTRG.32204	1668
MSTRG.4658	13
MSTRG.4659	366
MSTRG.35833	1078
MSTRG.4652	21
MSTRG.4653	1161
MSTRG.4650	213
MSTRG.27350	33
MSTRG.4656	1237
MSTRG.4529	420
MSTRG.4654	1354
MSTRG.4655	1602
MSTRG.20659	0
MSTRG.20658	20699
MSTRG.20657	324
MSTRG.20656	70
MSTRG.20655	27
MSTRG.20654	53
MSTRG.20653	0
MSTRG.20652	34
MSTRG.20651	327
MSTRG.20650	0
MSTRG.31570	0
MSTRG.31571	0
MSTRG.31572	22
MSTRG.31573	0
MSTRG.828	161
MSTRG.35918	0
MSTRG.31576	0
MSTRG.31577	0
MSTRG.824	427
MSTRG.825	0
MSTRG.826	0
MSTRG.827	0
MSTRG.820	8
MSTRG.821	632
MSTRG.822	436
MSTRG.823	279
MSTRG.35660	139
MSTRG.35661	0
MSTRG.35662	0
MSTRG.35663	0
MSTRG.35664	280
MSTRG.35665	2052
MSTRG.35666	65
MSTRG.35667	53
MSTRG.35668	2002
MSTRG.35669	640
MSTRG.37226	0
MSTRG.37227	8
MSTRG.5019	26
MSTRG.5018	0
MSTRG.5013	727
MSTRG.5012	0
MSTRG.5011	126
MSTRG.5010	56
MSTRG.5017	1194
MSTRG.37228	42
MSTRG.5015	30
MSTRG.5014	38
MSTRG.37229	1358
MSTRG.28734	2
MSTRG.29432	2438
MSTRG.25731	0
MSTRG.9147	0
MSTRG.8704	409
MSTRG.28735	3133
MSTRG.21290	4
MSTRG.21291	36
MSTRG.21292	0
MSTRG.21293	1067
MSTRG.21294	0
MSTRG.21295	391
MSTRG.21296	767
MSTRG.21297	3393
MSTRG.21298	0
MSTRG.21299	15
MSTRG.34209	2522
MSTRG.34208	729
MSTRG.28729	24
MSTRG.28728	335
MSTRG.34201	556
MSTRG.34200	7260
MSTRG.28725	2144
MSTRG.28724	8
MSTRG.28723	0
MSTRG.28722	7
MSTRG.28721	76
MSTRG.28720	0
MSTRG.8707	377
MSTRG.38959	0
MSTRG.38958	0
MSTRG.38955	1133
MSTRG.38954	756
MSTRG.38957	61
MSTRG.38956	0
MSTRG.38951	812
MSTRG.38950	0
MSTRG.38953	27
MSTRG.38952	1434
MSTRG.33969	1994
MSTRG.33968	0
MSTRG.33965	386
MSTRG.33964	169
MSTRG.33967	0
MSTRG.33966	6
MSTRG.33961	3307
MSTRG.33960	1629
MSTRG.33963	0
MSTRG.33962	2658
MSTRG.6092	532
MSTRG.6093	88
MSTRG.6090	10
MSTRG.6091	122
MSTRG.6096	1
MSTRG.6097	0
MSTRG.6094	4905
MSTRG.6095	3953
MSTRG.6098	36
MSTRG.6099	3801
MSTRG.29098	1605
MSTRG.29099	1245
MSTRG.29096	2
MSTRG.29097	0
MSTRG.29094	13
MSTRG.29095	1949
MSTRG.29092	21
MSTRG.29093	20
MSTRG.29090	0
MSTRG.29091	8
MSTRG.23638	1
MSTRG.23639	0
MSTRG.23634	0
MSTRG.23635	0
MSTRG.23636	1
MSTRG.23637	2
MSTRG.23630	0
MSTRG.23631	0
MSTRG.23632	0
MSTRG.23633	0
MSTRG.27528	0
MSTRG.27529	0
MSTRG.27524	1370
MSTRG.27525	1877
MSTRG.27526	2054
MSTRG.27527	96
MSTRG.27520	26
MSTRG.27521	532
MSTRG.27522	0
MSTRG.27523	2930
MSTRG.7323	0
MSTRG.7322	2127
MSTRG.7321	24
MSTRG.7320	1260
MSTRG.7327	317
MSTRG.7326	0
MSTRG.7325	37
MSTRG.7324	0
MSTRG.7329	0
MSTRG.7328	6392
MSTRG.27296	0
MSTRG.27297	23
MSTRG.27294	0
MSTRG.27295	0
MSTRG.27292	499
MSTRG.27293	493
MSTRG.27290	853
MSTRG.27291	142
MSTRG.27298	3
MSTRG.27299	0
MSTRG.24363	10
MSTRG.24362	0
MSTRG.24361	0
MSTRG.24360	6322
MSTRG.24367	4
MSTRG.24366	0
MSTRG.24365	0
MSTRG.24364	701
MSTRG.24369	0
MSTRG.24368	238
MSTRG.15950	55
MSTRG.15951	1844
MSTRG.15952	1137
MSTRG.15953	0
MSTRG.15954	0
MSTRG.15955	407
MSTRG.15956	12
MSTRG.15957	24
MSTRG.15958	0
MSTRG.15959	2525
MSTRG.28471	4
MSTRG.28470	39
MSTRG.25104	429
MSTRG.23998	1703
MSTRG.25106	0
MSTRG.25107	1271
MSTRG.25100	1983
MSTRG.25101	39
MSTRG.25102	0
MSTRG.25103	0
MSTRG.23991	0
MSTRG.23990	0
MSTRG.23993	2741
MSTRG.23992	2825
MSTRG.23995	168
MSTRG.25109	53
MSTRG.23997	588
MSTRG.23996	1672
MSTRG.14648	15
MSTRG.17088	605
MSTRG.17089	1399
MSTRG.17084	7
MSTRG.17085	366
MSTRG.17086	0
MSTRG.17087	678
MSTRG.17080	9
MSTRG.17081	347
MSTRG.17082	0
MSTRG.17083	391
MSTRG.14645	0
MSTRG.14644	278
MSTRG.26459	0
MSTRG.26458	1193
MSTRG.26453	3819
MSTRG.26452	469
MSTRG.26451	10
MSTRG.26450	352
MSTRG.26457	431
MSTRG.26456	6681
MSTRG.26455	0
MSTRG.26454	405
MSTRG.12108	26
MSTRG.12109	0
MSTRG.12102	2730
MSTRG.12103	400
MSTRG.12100	0
MSTRG.12101	1834
MSTRG.12106	381
MSTRG.12107	57
MSTRG.12104	22
MSTRG.12105	1
MSTRG.17628	479
MSTRG.17629	256
MSTRG.17620	556
MSTRG.17621	0
MSTRG.17622	4
MSTRG.17623	598
MSTRG.17624	302
MSTRG.17625	54
MSTRG.17626	677
MSTRG.17627	5876
MSTRG.3149	0
MSTRG.3148	0
MSTRG.3143	164
MSTRG.3142	403
MSTRG.3141	8
MSTRG.3140	2655
MSTRG.3147	0
MSTRG.3146	1003
MSTRG.3145	3040
MSTRG.3144	6
MSTRG.28535	6
MSTRG.11662	2
MSTRG.11663	0
MSTRG.11660	8
MSTRG.11661	797
MSTRG.11666	2592
MSTRG.11667	451
MSTRG.11664	0
MSTRG.11665	0
MSTRG.11668	47
MSTRG.11669	30
MSTRG.22224	55
MSTRG.22225	816
MSTRG.22226	11673
MSTRG.22227	0
MSTRG.22220	0
MSTRG.22221	0
MSTRG.22222	2118
MSTRG.22223	44
MSTRG.22228	38
MSTRG.22229	0
MSTRG.34399	382
MSTRG.30629	24
MSTRG.30628	13911
MSTRG.3314	23
MSTRG.3315	87
MSTRG.23253	20
MSTRG.1787	173
MSTRG.1786	248
MSTRG.1785	922
MSTRG.1784	13
MSTRG.1783	18
MSTRG.1782	843
MSTRG.1781	423
MSTRG.1780	495
MSTRG.1789	3
MSTRG.1788	178
MSTRG.30621	1410
MSTRG.30620	0
MSTRG.12818	13
MSTRG.12819	957
MSTRG.12810	21
MSTRG.12811	1745
MSTRG.12812	904
MSTRG.12813	55
MSTRG.12814	372
MSTRG.12815	3847
MSTRG.12816	154
MSTRG.12817	176
MSTRG.4498	0
MSTRG.4499	1049
MSTRG.32494	0
MSTRG.4490	0
MSTRG.4491	10
MSTRG.4492	2558
MSTRG.4493	0
MSTRG.4494	0
MSTRG.4495	306
MSTRG.4496	0
MSTRG.4497	24
MSTRG.23179	728
MSTRG.23178	1305
MSTRG.23173	547
MSTRG.23172	857
MSTRG.23171	1645
MSTRG.23170	124
MSTRG.23177	51
MSTRG.23176	1458
MSTRG.23175	37
MSTRG.23174	123
MSTRG.9170	0
MSTRG.9171	0
MSTRG.9172	3481
MSTRG.9173	44
MSTRG.9174	1153
MSTRG.9175	88
MSTRG.9176	35
MSTRG.9177	485
MSTRG.9178	0
MSTRG.9179	154
MSTRG.34911	0
MSTRG.33356	101
MSTRG.33357	3541
MSTRG.33354	155
MSTRG.36187	8
MSTRG.36180	326
MSTRG.36181	1895
MSTRG.36182	904
MSTRG.36183	0
MSTRG.3925	0
MSTRG.3924	1112
MSTRG.3927	0
MSTRG.3926	1711
MSTRG.3921	149
MSTRG.3920	51
MSTRG.18418	395
MSTRG.18419	386
MSTRG.18416	0
MSTRG.18417	0
MSTRG.18414	0
MSTRG.18415	16
MSTRG.18412	8
MSTRG.18413	1288
MSTRG.18410	625
MSTRG.18411	1188
MSTRG.14742	3
MSTRG.14743	1363
MSTRG.14740	1050
MSTRG.14741	104
MSTRG.14746	700
MSTRG.14747	1078
MSTRG.14744	0
MSTRG.14745	201
MSTRG.14748	463
MSTRG.14749	455
MSTRG.13772	7
MSTRG.13773	512
MSTRG.13770	347
MSTRG.13771	612
MSTRG.13776	0
MSTRG.13777	0
MSTRG.13774	160
MSTRG.13775	905
MSTRG.13778	316
MSTRG.13779	39
MSTRG.6250	777
MSTRG.1203	0
MSTRG.1200	155
MSTRG.1201	4
MSTRG.1206	0
MSTRG.1207	825
MSTRG.1204	0
MSTRG.1205	2141
MSTRG.6258	0
MSTRG.6259	0
MSTRG.1208	3
MSTRG.1209	0
MSTRG.6948	0
MSTRG.34281	9
MSTRG.6949	0
MSTRG.34280	545
MSTRG.34283	8
MSTRG.27890	1386
MSTRG.34282	0
MSTRG.27891	730
MSTRG.34285	0
MSTRG.27892	888
MSTRG.6545	52
MSTRG.27893	179
MSTRG.6546	3328
MSTRG.27894	12
MSTRG.6547	472
MSTRG.27895	8
MSTRG.19437	34
MSTRG.19436	0
MSTRG.19435	524
MSTRG.19434	2
MSTRG.19433	396
MSTRG.19432	12
MSTRG.19431	237
MSTRG.34288	0
MSTRG.27897	0
MSTRG.19439	1040
MSTRG.19438	0
MSTRG.14667	16
MSTRG.3448	1448
MSTRG.7121	314
MSTRG.7120	13
MSTRG.7123	0
MSTRG.7122	4129
MSTRG.7125	230
MSTRG.7124	615
MSTRG.7127	459
MSTRG.7126	1692
MSTRG.7129	245
MSTRG.7128	0
MSTRG.32504	150
MSTRG.32505	0
MSTRG.32506	0
MSTRG.32507	801
MSTRG.32500	3207
MSTRG.32501	120
MSTRG.32502	771
MSTRG.32503	281
MSTRG.32508	121
MSTRG.32509	44
MSTRG.14639	0
MSTRG.36495	28
MSTRG.36493	197
MSTRG.19558	330
MSTRG.19559	0
MSTRG.8348	0
MSTRG.8349	0
MSTRG.169	25
MSTRG.168	895
MSTRG.165	564
MSTRG.164	0
MSTRG.167	0
MSTRG.166	10
MSTRG.8344	2141
MSTRG.160	0
MSTRG.163	0
MSTRG.8347	0
MSTRG.9439	18
MSTRG.9438	2304
MSTRG.9431	176
MSTRG.9430	285
MSTRG.9433	1402
MSTRG.9432	331
MSTRG.9435	4
MSTRG.9434	116
MSTRG.9437	2886
MSTRG.9436	65
MSTRG.16645	339
MSTRG.35980	148
MSTRG.35983	122
MSTRG.36500	0
MSTRG.36501	589
MSTRG.36502	10
MSTRG.36503	0
MSTRG.36504	0
MSTRG.36505	11
MSTRG.36506	0
MSTRG.36507	12
MSTRG.36508	4
MSTRG.12942	564
MSTRG.16640	100
MSTRG.19556	6
MSTRG.16642	849
MSTRG.789	0
MSTRG.788	0
MSTRG.20196	656
MSTRG.20197	596
MSTRG.20190	2490
MSTRG.20191	0
MSTRG.20192	37
MSTRG.20193	0
MSTRG.781	7
MSTRG.780	138
MSTRG.783	0
MSTRG.782	643
MSTRG.785	0
MSTRG.784	0
MSTRG.787	0
MSTRG.786	0
MSTRG.21829	0
MSTRG.21828	0
MSTRG.21827	0
MSTRG.21826	0
MSTRG.21825	0
MSTRG.21824	635
MSTRG.21823	0
MSTRG.21822	921
MSTRG.21821	19
MSTRG.21820	1310
MSTRG.20629	119
MSTRG.20448	192
MSTRG.20449	2514
MSTRG.20446	235
MSTRG.20447	10
MSTRG.20444	0
MSTRG.20445	22
MSTRG.20442	710
MSTRG.20443	0
MSTRG.20440	14039
MSTRG.20441	0
MSTRG.22118	21
MSTRG.5196	4249
MSTRG.5197	6
MSTRG.5194	4
MSTRG.5195	674
MSTRG.5192	1762
MSTRG.5193	1213
MSTRG.5190	3
MSTRG.5191	175
MSTRG.30212	1502
MSTRG.30213	0
MSTRG.30210	1871
MSTRG.30211	1277
MSTRG.30216	37
MSTRG.30217	3361
MSTRG.5198	11
MSTRG.5199	221
MSTRG.27876	0
MSTRG.27877	0
MSTRG.27874	458
MSTRG.27875	6707
MSTRG.27872	32
MSTRG.27873	429
MSTRG.27870	6041
MSTRG.27871	1648
MSTRG.27878	0
MSTRG.27879	165
MSTRG.22112	0
MSTRG.20624	64
MSTRG.22113	0
MSTRG.5228	5
MSTRG.35368	4
MSTRG.5220	1746
MSTRG.5221	3
MSTRG.5222	527
MSTRG.5223	576
MSTRG.35365	0
MSTRG.5225	499
MSTRG.35367	2
MSTRG.5227	174
MSTRG.31560	9
MSTRG.37293	1180
MSTRG.37292	554
MSTRG.37291	664
MSTRG.37290	0
MSTRG.37297	0
MSTRG.37296	483
MSTRG.37295	0
MSTRG.37294	850
MSTRG.37299	43
MSTRG.37298	17
MSTRG.29441	174
MSTRG.29440	331
MSTRG.29443	1884
MSTRG.29442	0
MSTRG.29445	462
MSTRG.29444	15
MSTRG.29447	227
MSTRG.29446	3430
MSTRG.29449	1425
MSTRG.29448	124
MSTRG.31569	4
MSTRG.31568	0
MSTRG.21319	665
MSTRG.21318	0
MSTRG.21315	1890
MSTRG.21314	132
MSTRG.21317	174
MSTRG.21316	715
MSTRG.21311	437
MSTRG.21310	60
MSTRG.21313	115
MSTRG.21312	3
MSTRG.16111	405
MSTRG.16110	0
MSTRG.16113	0
MSTRG.16112	0
MSTRG.16115	0
MSTRG.16114	807
MSTRG.16117	556
MSTRG.16116	3936
MSTRG.16119	781
MSTRG.16118	25
MSTRG.11460	241
MSTRG.11461	1239
MSTRG.11462	2
MSTRG.11463	33
MSTRG.11464	1457
MSTRG.11465	967
MSTRG.11466	16
MSTRG.11467	494
MSTRG.11468	2348
MSTRG.11469	3056
MSTRG.33395	0
MSTRG.6759	66
MSTRG.6758	67
MSTRG.6751	11
MSTRG.34011	0
MSTRG.6753	417
MSTRG.6752	0
MSTRG.34014	155
MSTRG.6754	135
MSTRG.6757	231
MSTRG.6756	89
MSTRG.15531	62
MSTRG.22758	78
MSTRG.22759	1274
MSTRG.22754	2648
MSTRG.22755	340
MSTRG.22756	13
MSTRG.22757	429
MSTRG.22750	10
MSTRG.22751	0
MSTRG.22752	0
MSTRG.22753	30
MSTRG.26048	256
MSTRG.26049	7
MSTRG.26044	4848
MSTRG.26045	585
MSTRG.26046	5375
MSTRG.26047	3611
MSTRG.26040	1265
MSTRG.26041	583
MSTRG.26042	119
MSTRG.26043	611
MSTRG.4270	118
MSTRG.25668	0
MSTRG.25661	0
MSTRG.25660	1808
MSTRG.23403	112
MSTRG.23402	391
MSTRG.23401	449
MSTRG.23400	1581
MSTRG.23407	593
MSTRG.23406	20
MSTRG.23405	6
MSTRG.23404	0
MSTRG.23409	966
MSTRG.23408	77
MSTRG.27313	793
MSTRG.27312	67
MSTRG.27311	15
MSTRG.27310	4403
MSTRG.27317	0
MSTRG.27316	1496
MSTRG.27315	16
MSTRG.27314	16
MSTRG.27319	0
MSTRG.27318	0
MSTRG.24756	0
MSTRG.24757	0
MSTRG.24754	0
MSTRG.24755	0
MSTRG.24752	36
MSTRG.24753	438
MSTRG.24750	341
MSTRG.24751	0
MSTRG.24758	0
MSTRG.24759	7
MSTRG.20837	1512
MSTRG.20836	0
MSTRG.20835	736
MSTRG.20834	394
MSTRG.20833	96
MSTRG.20832	18
MSTRG.20831	137
MSTRG.20830	14
MSTRG.25809	0
MSTRG.7633	0
MSTRG.20839	11
MSTRG.20838	1387
MSTRG.7632	0
MSTRG.7635	97
MSTRG.7634	5
MSTRG.7637	2035
MSTRG.7636	27
MSTRG.17979	431
MSTRG.23792	0
MSTRG.17977	515
MSTRG.10401	0
MSTRG.10400	0
MSTRG.10403	4
MSTRG.10402	0
MSTRG.10405	2940
MSTRG.10404	79
MSTRG.10407	379
MSTRG.10406	266
MSTRG.10409	8
MSTRG.10408	540
MSTRG.13170	433
MSTRG.13171	19
MSTRG.13172	1071
MSTRG.13173	1570
MSTRG.13174	270
MSTRG.13175	0
MSTRG.13176	4
MSTRG.13177	10
MSTRG.13178	440
MSTRG.13179	44
MSTRG.14238	976
MSTRG.14239	1949
MSTRG.14232	1013
MSTRG.14233	727
MSTRG.14230	621
MSTRG.14231	240
MSTRG.14236	0
MSTRG.14237	0
MSTRG.14234	0
MSTRG.14235	1584
MSTRG.26868	252
MSTRG.26869	0
MSTRG.26866	0
MSTRG.26867	12
MSTRG.26864	344
MSTRG.26865	0
MSTRG.26862	202
MSTRG.26863	285
MSTRG.26860	24
MSTRG.26861	65
MSTRG.32834	363
MSTRG.32748	746
MSTRG.32749	448
MSTRG.19149	3084
MSTRG.19148	771
MSTRG.32742	3
MSTRG.32743	2873
MSTRG.32740	32
MSTRG.19144	712
MSTRG.19143	189
MSTRG.32747	80
MSTRG.32744	1789
MSTRG.32745	90
MSTRG.2429	9
MSTRG.2428	0
MSTRG.2423	1449
MSTRG.2422	99
MSTRG.2421	14
MSTRG.2420	27
MSTRG.2427	0
MSTRG.2426	3
MSTRG.2425	2773
MSTRG.2424	0
MSTRG.4869	18
MSTRG.4868	0
MSTRG.4865	5112
MSTRG.4864	2418
MSTRG.4867	1030
MSTRG.4866	9
MSTRG.4861	28
MSTRG.4860	294
MSTRG.4863	721
MSTRG.4862	4566
MSTRG.17985	1473
MSTRG.8108	555
MSTRG.8109	0
MSTRG.8106	226
MSTRG.8107	0
MSTRG.8104	63
MSTRG.8105	11
MSTRG.8102	118
MSTRG.8103	1873
MSTRG.8100	34
MSTRG.8101	184
MSTRG.4289	565
MSTRG.4288	3746
MSTRG.4281	1302
MSTRG.4280	0
MSTRG.4283	15
MSTRG.4282	89
MSTRG.4285	3
MSTRG.4284	605
MSTRG.4287	96
MSTRG.4286	0
MSTRG.1422	0
MSTRG.1423	3007
MSTRG.1420	0
MSTRG.1421	0
MSTRG.1426	11
MSTRG.1427	0
MSTRG.1424	225
MSTRG.1425	120
MSTRG.22413	0
MSTRG.22412	702
MSTRG.1428	1285
MSTRG.22410	1264
MSTRG.22417	0
MSTRG.22416	5684
MSTRG.22415	0
MSTRG.22414	0
MSTRG.3482	0
MSTRG.3483	2
MSTRG.3480	3123
MSTRG.3481	0
MSTRG.3486	40
MSTRG.3487	0
MSTRG.3484	0
MSTRG.3485	0
MSTRG.3488	0
MSTRG.3489	534
MSTRG.4133	984
MSTRG.4132	0
MSTRG.4131	0
MSTRG.4130	0
MSTRG.4137	633
MSTRG.4136	478
MSTRG.4135	0
MSTRG.4134	0
MSTRG.4139	297
MSTRG.4138	12
MSTRG.21450	153
MSTRG.5152	6
MSTRG.34763	165
MSTRG.2993	49
MSTRG.2992	0
MSTRG.2991	3
MSTRG.2990	2993
MSTRG.2997	1374
MSTRG.2996	27
MSTRG.2995	472
MSTRG.2994	0
MSTRG.2999	239
MSTRG.2998	4
MSTRG.10368	1
MSTRG.10369	2
MSTRG.10360	295
MSTRG.10361	233
MSTRG.10362	339
MSTRG.10363	0
MSTRG.10364	2
MSTRG.10365	1
MSTRG.10366	3
MSTRG.10367	2
MSTRG.15411	618
MSTRG.19978	25
MSTRG.19979	1082
MSTRG.19976	270
MSTRG.19977	237
MSTRG.19974	50
MSTRG.19975	0
MSTRG.19972	475
MSTRG.5423	1130
MSTRG.19970	3237
MSTRG.19971	26
MSTRG.15622	211
MSTRG.15623	401
MSTRG.15620	386
MSTRG.15621	461
MSTRG.15626	466
MSTRG.15627	84
MSTRG.15624	597
MSTRG.15625	2
MSTRG.15628	204
MSTRG.15629	1219
MSTRG.15410	1525
MSTRG.37051	1643
MSTRG.37050	604
MSTRG.37053	1332
MSTRG.37052	0
MSTRG.37055	499
MSTRG.37054	209
MSTRG.37057	2536
MSTRG.37056	20
MSTRG.37059	1761
MSTRG.37058	277
MSTRG.18599	1145
MSTRG.18598	0
MSTRG.18593	660
MSTRG.18592	417
MSTRG.18591	514
MSTRG.18590	0
MSTRG.18597	1748
MSTRG.18596	0
MSTRG.18595	0
MSTRG.18594	0
MSTRG.38274	326
MSTRG.38275	0
MSTRG.38276	0
MSTRG.38277	96
MSTRG.38270	81
MSTRG.38271	985
MSTRG.38272	462
MSTRG.38273	0
MSTRG.38278	0
MSTRG.38279	0
MSTRG.2488	0
MSTRG.18629	4263
MSTRG.18628	0
MSTRG.6199	6
MSTRG.6198	0
MSTRG.18625	0
MSTRG.3730	4943
MSTRG.6195	2600
MSTRG.18626	1858
MSTRG.18621	0
MSTRG.18620	91
MSTRG.6191	168
MSTRG.6190	196
MSTRG.5158	0
MSTRG.3738	721
MSTRG.24920	374
MSTRG.24226	0
MSTRG.18549	36
MSTRG.29935	2912
MSTRG.29934	918
MSTRG.36098	0
MSTRG.29936	0
MSTRG.29931	1986
MSTRG.29930	21
MSTRG.29933	1537
MSTRG.29932	3586
MSTRG.36092	529
MSTRG.36093	21
MSTRG.36090	20
MSTRG.36091	0
MSTRG.29939	17105
MSTRG.36097	2337
MSTRG.36094	638
MSTRG.36095	1282
MSTRG.30809	68
MSTRG.30808	3001
MSTRG.30807	7
MSTRG.30806	24
MSTRG.30805	26
MSTRG.30804	1054
MSTRG.30803	36957
MSTRG.24228	0
MSTRG.30801	0
MSTRG.30800	0
MSTRG.38968	863
MSTRG.24229	0
MSTRG.38969	0
MSTRG.14430	0
MSTRG.10390	0
MSTRG.14432	102
MSTRG.14433	1766
MSTRG.14434	821
MSTRG.14435	544
MSTRG.10397	1004
MSTRG.34238	17
MSTRG.14437	169
MSTRG.34239	228
MSTRG.14438	0
MSTRG.14439	0
MSTRG.35549	378
MSTRG.35548	690
MSTRG.35541	264
MSTRG.35540	749
MSTRG.35543	1414
MSTRG.35542	18
MSTRG.35545	885
MSTRG.35544	147
MSTRG.35547	26
MSTRG.35546	0
MSTRG.31040	0
MSTRG.31041	0
MSTRG.31042	38
MSTRG.31043	394
MSTRG.338	1002
MSTRG.339	129
MSTRG.31046	380
MSTRG.31047	124
MSTRG.334	6
MSTRG.335	23
MSTRG.336	1022
MSTRG.337	95
MSTRG.330	34
MSTRG.331	306
MSTRG.332	8
MSTRG.333	0
MSTRG.34638	0
MSTRG.34639	5396
MSTRG.34630	0
MSTRG.34631	4196
MSTRG.34632	23114
MSTRG.34633	895
MSTRG.34634	153
MSTRG.34635	28
MSTRG.34636	1
MSTRG.34637	1879
MSTRG.30397	0
MSTRG.30396	0
MSTRG.30395	49
MSTRG.30394	758
MSTRG.30393	21
MSTRG.30392	0
MSTRG.30391	121
MSTRG.30390	0
MSTRG.30399	757
MSTRG.30398	108
MSTRG.1351	752
MSTRG.36777	723
MSTRG.36776	3
MSTRG.36775	0
MSTRG.36774	64
MSTRG.36773	0
MSTRG.36772	0
MSTRG.36771	0
MSTRG.36770	5532
MSTRG.36779	59
MSTRG.36778	632
MSTRG.30029	0
MSTRG.30028	758
MSTRG.30021	138
MSTRG.30020	4520
MSTRG.30023	0
MSTRG.30022	5242
MSTRG.30025	872
MSTRG.30024	2197
MSTRG.30027	0
MSTRG.30026	1938
MSTRG.28219	0
MSTRG.28218	0
MSTRG.28217	0
MSTRG.28216	0
MSTRG.28215	17
MSTRG.28214	0
MSTRG.28213	0
MSTRG.28212	5362
MSTRG.28211	0
MSTRG.28210	76
MSTRG.20769	1715
MSTRG.20768	14
MSTRG.20763	7791
MSTRG.20762	0
MSTRG.20761	617
MSTRG.20760	0
MSTRG.20767	122
MSTRG.20766	0
MSTRG.20765	768
MSTRG.20764	1917
MSTRG.27933	6
MSTRG.27932	0
MSTRG.27931	0
MSTRG.27930	7355
MSTRG.27937	775
MSTRG.27936	0
MSTRG.27935	2374
MSTRG.27934	139
MSTRG.27939	0
MSTRG.27938	5
MSTRG.17471	0
MSTRG.17470	0
MSTRG.17473	0
MSTRG.17472	0
MSTRG.17475	13
MSTRG.17474	0
MSTRG.17477	9
MSTRG.17476	379
MSTRG.17479	0
MSTRG.17478	1106
MSTRG.16700	0
MSTRG.16701	0
MSTRG.16702	4056
MSTRG.16703	0
MSTRG.16704	44
MSTRG.16705	181
MSTRG.16706	9
MSTRG.16707	523
MSTRG.16708	614
MSTRG.16709	217
MSTRG.37558	203
MSTRG.37559	65
MSTRG.27687	0
MSTRG.25279	0
MSTRG.27681	1463
MSTRG.27680	0
MSTRG.27683	10
MSTRG.27682	869
MSTRG.37550	5940
MSTRG.37551	14
MSTRG.37552	137
MSTRG.37553	184
MSTRG.27689	103
MSTRG.37555	346
MSTRG.37556	0
MSTRG.37557	0
MSTRG.5313	796
MSTRG.5315	0
MSTRG.23308	0
MSTRG.23309	0
MSTRG.23304	1316
MSTRG.23305	53
MSTRG.23306	335
MSTRG.23307	181
MSTRG.23300	1409
MSTRG.23301	1621
MSTRG.23302	16
MSTRG.23303	0
MSTRG.11169	307
MSTRG.24652	2116
MSTRG.24651	99
MSTRG.24650	2589
MSTRG.24657	0
MSTRG.24656	3176
MSTRG.24655	2478
MSTRG.24654	0
MSTRG.11161	2723
MSTRG.11160	4
MSTRG.24659	2830
MSTRG.24658	637
MSTRG.11165	0
MSTRG.11164	6
MSTRG.11167	414
MSTRG.11166	1079
MSTRG.33106	22
MSTRG.29089	0
MSTRG.10976	0
MSTRG.29088	0
MSTRG.14069	578
MSTRG.12380	1969
MSTRG.20547	1176
MSTRG.20546	4882
MSTRG.15420	0
MSTRG.27103	0
MSTRG.27100	730
MSTRG.27101	0
MSTRG.27106	20
MSTRG.27107	210
MSTRG.27104	0
MSTRG.27105	0
MSTRG.15428	0
MSTRG.15429	3894
MSTRG.27108	130
MSTRG.27109	0
MSTRG.3603	0
MSTRG.10610	0
MSTRG.10611	1332
MSTRG.10612	21
MSTRG.10613	0
MSTRG.10614	0
MSTRG.10615	7873
MSTRG.10616	63
MSTRG.10617	200
MSTRG.10618	1
MSTRG.10619	0
MSTRG.17868	0
MSTRG.17869	0
MSTRG.31846	0
MSTRG.17862	3336
MSTRG.17863	94
MSTRG.17860	2272
MSTRG.17861	562
MSTRG.17866	0
MSTRG.17867	0
MSTRG.17864	0
MSTRG.17865	1996
MSTRG.21492	212
MSTRG.21493	0
MSTRG.35172	0
MSTRG.21491	403
MSTRG.35174	13456
MSTRG.21497	15
MSTRG.21494	0
MSTRG.21495	0
MSTRG.12537	49
MSTRG.19704	0
MSTRG.12535	0
MSTRG.12534	146
MSTRG.12533	0
MSTRG.12532	52
MSTRG.12618	0
MSTRG.12619	0
MSTRG.19703	9449
MSTRG.12612	744
MSTRG.12613	0
MSTRG.12610	4
MSTRG.12611	2496
MSTRG.12616	0
MSTRG.12617	3474
MSTRG.12614	0
MSTRG.12615	0
MSTRG.38078	239
MSTRG.38079	0
MSTRG.38072	22
MSTRG.38073	0
MSTRG.38070	0
MSTRG.38071	0
MSTRG.38076	126
MSTRG.38077	5508
MSTRG.38074	4390
MSTRG.38075	117
MSTRG.17138	1239
MSTRG.17139	41
MSTRG.2384	0
MSTRG.33629	521
MSTRG.2382	27
MSTRG.2383	0
MSTRG.2380	0
MSTRG.2381	46
MSTRG.33622	3490
MSTRG.33623	0
MSTRG.33620	0
MSTRG.33621	0
MSTRG.33626	1
