Gene stable ID	STRING ID
AT1G30070	
AT1G30070	3702.AT1G30070.2
AT1G35210	3702.AT1G35210.1
AT1G10410	
AT3G12050	
AT3G12050	3702.AT3G12050.1
AT3G03341	3702.AT3G03341.1
AT5G07160	3702.AT5G07160.1
AT1G73740	3702.AT1G73740.1
AT3G50120	3702.AT3G50120.1
AT4G16780	3702.AT4G16780.1
AT2G35320	3702.AT2G35320.1
AT1G53350	
AT1G34110	3702.AT1G34110.1
AT1G34110	
AT1G17240	3702.AT1G17240.1
AT1G17240	
AT3G15970	3702.AT3G15970.1
AT3G15970	3702.AT3G15970.1
AT3G01970	3702.AT3G01970.1
AT5G11565	
AT4G15830	3702.AT4G15830.1
AT2G47400	3702.AT2G47400.1
AT4G09580	3702.AT4G09580.1
AT1G61730	
AT1G29260	3702.AT1G29260.1
AT4G33905	3702.AT4G33905.1
AT4G02940	3702.AT4G02940.1
AT2G40360	
AT2G40360	3702.AT2G40360.1
AT1G33890	3702.AT1G33890.1
AT1G33890	3702.AT1G33890.1
AT1G08040	
AT1G08040	3702.AT1G08040.1
AT1G08040	3702.AT1G08040.1
AT1G08040	3702.AT1G08040.1
AT3G47670	
AT1G63522	
AT5G09900	
AT5G09900	3702.AT5G09900.3
AT5G09900	
AT1G08810	3702.AT1G08810.1
AT1G08810	
AT1G08810	
AT3G26810	3702.AT3G26810.1
AT1G09210	3702.AT1G09210.1
AT5G64920	3702.AT5G64920.1
AT5G65590	3702.AT5G65590.1
AT1G70080	3702.AT1G70080.1
AT4G02930	3702.AT4G02930.1
AT4G38480	
AT4G38480	3702.AT4G38480.1
AT4G04555	
AT3G27190	3702.AT3G27190.1
AT1G10522	3702.AT1G10522.2
AT1G10522	3702.AT1G10522.2
AT1G04570	
AT1G04570	
AT4G04370	
AT3G26512	
AT4G34970	3702.AT4G34970.1
AT5G60470	3702.AT5G60470.1
AT5G60470	
AT5G60470	
AT5G10430	3702.AT5G10430.1
AT3G10130	3702.AT3G10130.1
AT4G33610	3702.AT4G33610.1
AT5G52790	3702.AT5G52790.1
AT5G52790	
AT5G52790	
AT5G52790	
AT5G52790	
AT1G01830	3702.AT1G01830.3
AT1G01830	3702.AT1G01830.3
AT1G01830	3702.AT1G01830.3
AT5G44020	3702.AT5G44020.1
AT1G12340	3702.AT1G12340.1
AT4G23882	
AT3G54826	3702.AT3G54826.1
AT4G33690	3702.AT4G33690.1
AT1G67590	
AT1G67590	3702.AT1G67590.1
AT1G69080	3702.AT1G69080.1
AT1G69080	
AT1G31400	
AT1G74385	
AT3G08040	
AT3G08040	3702.AT3G08040.1
ATMG01350	
AT3G10680	3702.AT3G10680.1
AT1G73300	3702.AT1G73300.1
AT1G73300	3702.AT1G73300.1
AT3G52590	3702.AT3G52590.1
AT5G47840	3702.AT5G47840.1
AT5G47840	
AT2G42240	
AT2G42240	3702.AT2G42240.2
AT2G42240	
AT5G04850	
AT5G04850	3702.AT5G04850.2
AT1G05760	
AT1G05760	3702.AT1G05760.1
AT1G30530	3702.AT1G30530.1
AT1G12480	3702.AT1G12480.1
AT2G35270	3702.AT2G35270.1
AT2G46330	3702.AT2G46330.1
AT2G46330	
AT1G76850	3702.AT1G76850.1
AT1G73570	
AT1G44130	3702.AT1G44130.1
AT1G67340	3702.AT1G67340.1
AT5G44870	3702.AT5G44870.1
AT5G44870	
AT1G80315	
AT1G43666	3702.AT1G43666.1
AT5G60400	
AT5G60400	
AT5G60400	
AT5G59010	
AT5G59010	3702.AT5G59010.1
AT3G54920	3702.AT3G54920.1
AT1G08630	3702.AT1G08630.1
AT1G08630	3702.AT1G08630.1
AT1G08630	
AT1G08630	3702.AT1G08630.1
AT1G08630	3702.AT1G08630.1
AT1G08630	
AT1G08630	3702.AT1G08630.1
AT3G22040	3702.AT3G22040.1
AT3G47836	3702.AT3G47836.1
AT3G47836	
AT5G50115	3702.AT5G50115.1
AT2G27035	
AT1G66150	3702.AT1G66150.1
AT2G03300	3702.AT2G03300.1
AT5G45790	
AT5G45790	3702.AT5G45790.2
AT2G35610	3702.AT2G35610.1
AT5G27700	3702.AT5G27700.1
AT1G04640	3702.AT1G04640.2
AT1G04640	3702.AT1G04640.2
AT1G56500	
AT1G56500	3702.AT1G56500.1
AT1G56500	
AT2G30460	
AT2G30460	3702.AT2G30460.2
AT2G30460	3702.AT2G30460.2
AT2G30460	
AT2G30460	
AT2G30460	
AT3G44570	3702.AT3G44570.1
AT3G02590	
AT3G02590	3702.AT3G02590.1
AT2G19560	3702.AT2G19560.1
AT2G19560	
AT5G19970	
AT5G19970	
AT5G48430	3702.AT5G48430.1
AT3G18430	3702.AT3G18430.2
AT3G18430	3702.AT3G18430.2
AT3G18430	3702.AT3G18430.2
AT1G12615	
AT4G33490	
AT4G33490	3702.AT4G33490.2
AT5G18130	
AT5G18130	3702.AT5G18130.1
AT1G77120	3702.AT1G77120.1
AT1G50590	
AT1G50590	3702.AT1G50590.1
AT1G50590	
AT5G05470	3702.AT5G05470.1
AT3G44735	3702.AT3G44735.2
AT3G44735	3702.AT3G44735.2
AT4G03495	
AT2G31740	
AT2G31740	3702.AT2G31740.1
AT3G57570	
AT3G57570	
AT1G17147	3702.AT1G17147.1
AT4G27670	3702.AT4G27670.1
AT1G44740	
AT1G08005	3702.AT1G08005.1
AT3G28300	3702.AT3G28300.1
AT3G23830	3702.AT3G23830.2
AT3G23830	3702.AT3G23830.2
AT4G33220	3702.AT4G33220.1
AT4G33220	
AT1G24380	
AT4G24660	3702.AT4G24660.1
AT4G24660	
AT4G08810	3702.AT4G08810.1
AT3G32980	3702.AT3G32980.1
AT3G25030	
AT3G25030	
AT3G25030	
AT3G25030	
AT4G29580	3702.AT4G29580.2
AT4G29580	
AT4G14226	
AT3G62200	
AT1G60787	
AT1G60787	
AT1G60787	
AT1G60787	
AT5G40730	3702.AT5G40730.1
AT4G21600	3702.AT4G21600.1
AT1G26796	3702.AT1G26796.1
AT3G54060	3702.AT3G54060.1
AT3G54060	
AT3G19830	3702.AT3G19830.1
AT3G19830	3702.AT3G19830.1
AT3G19830	3702.AT3G19830.1
AT3G19830	3702.AT3G19830.1
AT5G09805	3702.AT5G09805.1
AT4G05360	
AT3G43810	
AT3G43810	3702.AT3G43810.1
AT3G43810	
AT3G43810	
AT2G14880	
AT2G14880	
AT2G14880	3702.AT2G14880.1
AT3G03780	3702.AT3G03780.1
AT3G03780	3702.AT3G03780.1
AT3G03780	3702.AT3G03780.1
AT3G01030	3702.AT3G01030.1
AT1G68500	
ATMG01300	
AT3G54110	3702.AT3G54110.1
AT5G41250	3702.AT5G41250.1
AT5G12430	3702.AT5G12430.1
AT4G03350	3702.AT4G03350.1
AT1G15500	3702.AT1G15500.1
AT4G24026	3702.AT4G24026.1
AT3G44230	
AT1G77760	3702.AT1G77760.1
AT3G24780	
AT4G25970	3702.AT4G25970.1
AT1G24062	3702.AT1G24062.1
AT5G37620	
AT3G06150	
AT5G19770	3702.AT5G19780.1
AT5G07040	3702.AT5G07040.1
AT1G53510	3702.AT1G53510.1
AT3G52750	3702.AT3G52750.1
AT3G52750	
AT3G52750	3702.AT3G52750.1
AT3G52750	3702.AT3G52750.1
AT1G51410	3702.AT1G51410.1
AT5G27810	3702.AT5G27810.1
AT1G50020	3702.AT1G50020.1
AT5G04475	
AT4G20440	3702.AT4G20440.1
AT4G20440	3702.AT4G20440.1
AT4G20440	3702.AT4G20440.1
AT4G20440	3702.AT4G20440.1
AT4G20440	3702.AT4G20440.1
AT4G02482	
AT3G13600	3702.AT3G13600.1
AT3G13600	3702.AT3G13600.1
AT5G59880	3702.AT5G59880.1
AT5G59880	
AT4G32050	3702.AT4G32050.1
AT2G39725	
AT2G39725	
AT1G22370	
AT1G22370	3702.AT1G22370.2
AT2G38660	
AT2G38660	
AT2G38660	
AT2G38660	
AT2G38660	
AT2G38660	
AT2G38660	3702.AT2G38660.3
AT2G38660	3702.AT2G38660.3
AT4G00690	3702.AT4G00690.1
AT3G15380	3702.AT3G15380.1
AT3G45390	
AT1G53265	3702.AT1G53265.1
AT4G35640	3702.AT4G35640.1
AT5G27230	
AT3G13222	3702.AT3G13222.1
AT1G17270	3702.AT1G17270.1
AT1G17270	3702.AT1G17270.1
AT4G17920	
AT4G33360	
AT4G33360	3702.AT4G33360.1
AT4G33360	
AT1G74350	
AT5G54062	3702.AT5G54062.1
AT1G75230	3702.AT1G75230.2
AT1G75230	
AT1G29150	3702.AT1G29150.1
AT1G29150	3702.AT1G29150.1
AT1G17140	3702.AT1G17140.1
AT1G17140	3702.AT1G17140.1
AT1G08380	3702.AT1G08380.1
AT5G11020	3702.AT5G11020.1
AT5G11020	
AT5G11020	
AT5G11020	
AT4G00883	
AT1G43560	3702.AT1G43560.1
AT5G26030	3702.AT5G26030.1
AT5G26030	3702.AT5G26030.1
AT4G24900	
AT4G24900	3702.AT4G24900.1
AT4G03190	3702.AT4G03190.1
AT3G56660	3702.AT3G56660.1
AT1G07700	3702.AT1G07700.3
AT1G07700	3702.AT1G07700.3
AT1G07700	3702.AT1G07700.3
AT1G07700	
AT1G33750	3702.AT1G33750.1
AT3G28680	3702.AT3G28680.1
AT3G51880	3702.AT3G51880.2
AT3G51880	
AT3G51880	3702.AT3G51880.2
AT3G51880	3702.AT3G51880.2
AT3G51880	
AT1G61270	
AT1G14750	
AT1G14750	
AT1G14750	
AT1G14750	3702.AT1G14750.1
AT5G62760	
AT5G62760	
AT5G62760	
AT5G62760	
AT5G62760	
AT5G62760	3702.AT5G62760.1
AT3G18035	3702.AT3G18035.1
AT3G18035	
AT4G33735	
AT1G05900	
AT1G05900	3702.AT1G05900.2
AT2G16505	3702.AT2G16505.1
AT5G17210	
AT5G17210	
AT5G02190	3702.AT5G02190.1
AT1G44120	3702.AT1G44120.1
AT1G44120	
AT1G44120	
AT4G01995	
AT4G01995	
AT4G01995	3702.AT4G01995.1
AT2G07785	3702.AT2G07785.1
AT2G41082	
AT1G52990	
AT1G52990	3702.AT1G52990.1
AT4G21320	3702.AT4G21320.1
AT1G37130	3702.AT1G37130.1
AT5G42957	3702.AT5G42957.1
AT5G48510	3702.AT5G48510.1
AT4G20575	3702.AT4G20640.1
AT4G28365	
AT5G55560	3702.AT5G55560.1
AT3G14400	3702.AT3G14400.1
AT5G65820	
AT4G02300	3702.AT4G02300.1
AT2G25330	3702.AT2G25330.1
AT5G32590	
AT3G18840	3702.AT3G18840.2
AT3G18840	3702.AT3G18840.2
AT1G48175	
AT1G48175	
AT1G48175	3702.AT1G48175.1
AT1G48175	
AT1G48175	3702.AT1G48175.1
AT1G48175	
ATCG01250	
AT2G28560	
AT2G28560	
AT2G28560	3702.AT2G28560.1
AT2G28560	3702.AT2G28560.1
AT2G28560	
AT2G28560	3702.AT2G28560.1
AT5G63190	3702.AT5G63190.2
AT5G63190	3702.AT5G63190.2
AT4G03565	
AT1G72140	3702.AT1G72140.1
AT2G21140	3702.AT2G21140.1
AT4G00530	
AT2G01300	3702.AT2G01300.1
AT1G66465	
AT1G66465	
AT1G43260	
AT1G14420	3702.AT1G14420.1
AT1G01710	3702.AT1G01710.1
AT4G15460	3702.AT4G15460.1
AT4G15460	
AT4G15460	
AT4G15460	
AT2G35240	3702.AT2G35240.1
AT5G38120	
AT5G38120	
AT5G38120	3702.AT5G38120.1
AT5G38120	
AT3G16590	
AT4G28170	
AT1G44000	3702.AT1G44000.1
AT1G73960	3702.AT1G73960.1
AT1G73960	
AT1G73960	
AT4G31570	
AT4G31570	
AT4G31570	3702.AT4G31570.1
AT4G31570	
AT4G31570	
AT4G31570	
AT4G31570	3702.AT4G31570.1
AT2G35960	3702.AT2G35960.1
AT1G11360	3702.AT1G11360.3
AT1G11360	3702.AT1G11360.3
AT1G11360	3702.AT1G11360.3
AT1G11360	3702.AT1G11360.3
AT3G10845	3702.AT3G10845.1
AT2G33400	3702.AT2G33400.1
AT5G02810	3702.AT5G02810.1
AT5G02810	
AT1G04490	3702.AT1G04490.2
AT1G04490	3702.AT1G04490.2
AT1G04490	3702.AT1G04490.2
AT1G04490	3702.AT1G04490.2
AT1G04490	3702.AT1G04490.2
AT1G04490	3702.AT1G04490.2
AT1G04490	
AT1G04490	3702.AT1G04490.2
AT1G04490	3702.AT1G04490.2
AT1G78476	
AT1G15310	3702.AT1G15310.1
AT1G13300	3702.AT1G13300.1
AT3G12010	3702.AT3G12010.1
AT1G55530	
AT1G55530	3702.AT1G55530.1
AT1G55530	3702.AT1G55530.1
AT1G47350	
AT3G56390	
AT3G19660	
AT1G74458	3702.AT1G74458.1
AT4G01595	3702.AT4G01595.1
AT4G30280	3702.AT4G30280.1
AT4G10050	
AT4G10050	3702.AT4G10050.1
AT2G02180	3702.AT2G02180.1
AT2G42690	3702.AT2G42690.1
AT1G32120	3702.AT1G32120.1
AT1G17260	3702.AT1G17260.1
AT4G25160	3702.AT4G25160.1
AT2G39570	3702.AT2G39570.1
AT2G23060	3702.AT2G23060.1
AT2G23060	
AT1G32660	
AT1G31480	3702.AT1G31480.1
AT4G15880	
AT4G15880	3702.AT4G15880.1
AT4G26620	3702.AT4G26620.1
AT1G17500	3702.AT1G17500.1
AT1G17500	3702.AT1G17500.1
AT1G50780	
AT1G21150	3702.AT1G21150.1
AT1G21150	
AT1G21150	
AT3G04990	
AT2G22120	
AT2G22120	3702.AT2G22120.2
AT1G78110	
AT1G80080	3702.AT1G80080.1
AT3G46840	3702.AT3G46840.1
AT2G47470	
AT2G47470	
AT2G47470	3702.AT2G47470.1
AT2G47470	
AT4G02790	3702.AT4G02790.1
AT4G19410	
AT4G19410	3702.AT4G19410.2
AT2G45110	3702.AT2G45110.1
AT1G23260	3702.AT1G23260.1
AT1G23260	
AT1G09790	3702.AT1G09790.1
AT1G09790	
AT3G58710	3702.AT3G58710.1
AT3G58710	
AT5G65100	3702.AT5G65100.1
AT1G60270	
AT1G60270	3702.AT1G60270.1
AT5G57350	3702.AT5G57350.1
AT5G57350	
AT5G57350	3702.AT5G57350.1
AT5G57350	3702.AT5G57350.1
AT5G32613	
AT2G03955	
AT1G25400	3702.AT1G25400.1
AT1G25400	3702.AT1G25400.1
AT3G29100	
AT3G29100	3702.AT3G29100.1
AT3G29100	
AT3G29100	
AT3G29100	
AT5G49240	3702.AT5G49240.1
AT2G46890	3702.AT2G46890.1
AT1G77980	3702.AT1G77980.1
AT1G43140	3702.AT1G43140.1
AT2G39770	3702.AT2G39770.1
AT2G39770	3702.AT2G39770.1
AT2G39770	3702.AT2G39770.1
AT3G58810	3702.AT3G58810.1
AT3G58810	
AT1G42470	3702.AT1G42470.1
AT5G16130	3702.AT5G16130.1
AT4G20555	3702.AT4G20640.1
AT3G05640	3702.AT3G05640.1
AT3G05640	3702.AT3G05640.1
AT3G05640	3702.AT3G05640.1
AT4G35520	3702.AT4G35520.1
AT4G35520	
AT4G35520	
AT4G35520	
AT4G35520	
AT4G35520	
AT4G35520	
AT4G35520	
AT2G24180	3702.AT2G24180.1
AT4G10790	3702.AT4G10790.1
AT3G28330	
AT2G29970	3702.AT2G29970.1
AT1G34170	3702.AT1G34170.3
AT1G34170	
AT1G34170	
AT1G56150	3702.AT1G56150.1
AT3G24440	3702.AT3G24440.1
AT3G24440	
AT3G27500	
AT3G27500	
AT3G27500	
AT1G75520	3702.AT1G75520.1
AT1G53890	
AT1G53890	
AT1G53890	
AT1G53890	
AT1G53890	
AT5G27470	3702.AT5G27470.1
AT5G03260	3702.AT5G03260.1
AT5G01370	3702.AT5G01370.1
AT5G26920	
AT5G26920	3702.AT5G26920.1
AT5G26920	
AT2G40340	
AT2G40340	
AT2G40340	
AT2G40340	3702.AT2G40340.1
AT2G40340	
AT2G40340	
AT2G03620	3702.AT2G03620.2
AT2G03620	3702.AT2G03620.2
AT4G37950	3702.AT4G37950.1
AT4G37950	3702.AT4G37950.1
AT5G54750	
AT5G54750	3702.AT5G54750.2
AT5G47180	3702.AT5G47180.2
AT5G47180	3702.AT5G47180.2
AT5G04810	
AT5G04810	3702.AT5G04810.1
AT5G44000	3702.AT5G44000.1
AT5G08020	3702.AT5G08020.1
AT5G64570	
AT5G64570	3702.AT5G64570.1
AT5G64570	
AT1G43722	3702.AT1G43722.1
AT4G36250	3702.AT4G36250.1
AT1G73370	
AT1G73370	3702.AT1G73370.1
AT1G73370	3702.AT1G73370.1
AT3G01185	
AT5G42797	3702.AT5G42797.1
AT5G14060	3702.AT5G14060.2
AT5G14060	3702.AT5G14060.2
AT5G14060	
AT3G61190	3702.AT3G61190.1
AT3G61190	3702.AT3G61190.1
AT5G11480	3702.AT5G11480.1
AT1G01230	3702.AT1G01230.1
AT4G14680	3702.AT4G14680.1
AT4G14680	
AT2G27930	
AT2G27930	
AT2G27930	3702.AT2G27930.1
AT2G27930	
AT2G27930	
AT2G27930	3702.AT2G27930.1
AT1G70700	3702.AT1G70700.1
AT1G70700	
AT1G70700	
AT3G15010	3702.AT3G15010.2
AT3G15010	3702.AT3G15010.2
AT5G17847	
AT5G05270	3702.AT5G05270.1
AT5G05270	3702.AT5G05270.1
AT2G25055	
AT2G03230	
AT2G34770	3702.AT2G34770.1
AT2G01540	3702.AT2G01540.1
AT1G02380	
AT4G17895	3702.AT4G17895.1
AT1G48870	3702.AT1G48870.1
AT1G48870	3702.AT1G48870.1
AT1G48870	3702.AT1G48870.1
AT3G50840	3702.AT3G50840.1
AT3G50840	
AT3G50840	
AT4G35100	3702.AT4G35100.2
AT4G35100	3702.AT4G35100.2
AT3G51171	
AT1G69280	
AT1G69280	
AT1G69280	
AT1G36950	3702.AT1G36950.1
AT4G09090	3702.AT4G09090.1
AT4G33380	
AT4G33380	3702.AT4G33380.1
AT3G60100	3702.AT3G60100.1
AT3G60100	
AT3G60100	
AT1G12430	3702.AT1G12430.2
AT1G12430	
AT3G17440	
AT3G17440	3702.AT3G17440.1
AT3G10350	
AT3G10350	3702.AT3G10350.2
AT1G56320	3702.AT1G56320.1
AT1G50880	
AT4G14465	3702.AT4G14465.1
AT4G22580	3702.AT4G22580.1
AT1G36310	3702.AT1G36310.1
AT1G36310	3702.AT1G36310.1
AT3G46086	3702.AT3G46086.1
AT3G17030	
AT1G44830	3702.AT1G44830.1
AT4G16180	
AT4G16180	
AT4G15396	
AT4G15396	
AT4G15396	
AT4G15396	3702.AT4G15396.1
AT2G16880	3702.AT2G16880.1
AT5G45190	3702.AT5G45190.2
AT5G45190	
AT5G45190	
AT5G41120	
AT5G41120	
AT5G41120	3702.AT5G41120.1
AT4G02860	3702.AT4G02860.1
AT3G12145	3702.AT3G12145.1
AT5G19940	
AT5G19940	3702.AT5G19940.1
AT1G01300	3702.AT1G01300.1
AT2G43790	3702.AT2G43790.1
AT1G48050	
AT1G48050	
AT1G48050	3702.AT1G48050.1
AT5G66820	3702.AT5G66820.1
AT5G08240	3702.AT5G08240.1
AT3G01080	
AT3G01080	
AT3G01080	3702.AT3G01080.1
AT1G36925	
AT1G30670	3702.AT1G30670.1
AT1G22180	
AT1G22180	3702.AT1G22180.2
AT1G22180	
AT1G22180	3702.AT1G22180.2
AT3G60190	3702.AT3G60190.1
AT1G17450	
AT1G17450	
AT1G17450	3702.AT1G17450.2
AT1G61630	3702.AT1G61630.1
AT5G18260	
AT1G28590	3702.AT1G28590.1
AT5G38450	
AT5G38450	3702.AT5G38450.1
AT3G49990	3702.AT3G49990.1
AT2G33793	3702.AT2G33793.1
AT2G33793	3702.AT2G33793.1
AT2G33793	
AT5G19380	3702.AT5G19380.2
AT5G19380	
AT1G79670	
AT1G79670	3702.AT1G79670.1
AT4G14230	3702.AT4G14230.1
AT3G55580	3702.AT3G55580.1
AT1G68170	
AT1G68170	3702.AT1G68170.1
AT5G11660	
AT4G14810	3702.AT4G14810.1
AT1G60080	3702.AT1G60080.1
AT5G17860	3702.AT5G17860.1
AT5G17860	
AT2G44030	
AT2G45650	3702.AT2G45650.1
AT5G20620	3702.AT5G20620.1
AT5G20620	3702.AT5G03240.3
AT4G38080	3702.AT4G38080.1
AT4G08980	3702.AT4G08980.2
AT4G08980	3702.AT4G08980.2
AT4G08980	3702.AT4G08980.2
AT4G08980	3702.AT4G08980.2
AT4G08980	3702.AT4G08980.2
AT2G28350	3702.AT2G28350.1
AT2G28350	
AT3G03180	3702.AT3G03180.1
AT3G03180	
AT3G03180	
AT1G51240	
AT5G10790	3702.AT5G10790.1
AT5G10790	
AT5G07070	3702.AT5G07070.1
AT3G42786	
AT3G25655	3702.AT3G25655.1
AT1G07130	3702.AT1G07130.1
AT4G08590	3702.AT4G08590.1
AT4G08590	
AT4G08590	
AT4G08590	
AT4G08590	
AT4G08590	
AT2G44080	3702.AT2G44080.1
AT2G18400	3702.AT2G18400.1
AT5G40280	
AT5G40280	3702.AT5G40280.1
AT3G44718	3702.AT3G44718.1
AT3G04010	3702.AT3G04010.1
AT4G15910	3702.AT4G15910.1
AT5G07380	
AT5G07380	
AT5G07380	
AT5G07380	
AT5G07380	
AT5G07380	
AT5G62320	3702.AT5G62320.1
AT1G42525	
AT1G42525	3702.AT1G42525.1
AT1G64355	
AT1G64355	
AT1G64355	3702.AT1G64355.1
AT3G02270	3702.AT3G02270.1
AT1G04820	3702.AT1G50010.1
AT1G71866	3702.AT1G71866.1
AT1G71866	
AT1G33050	3702.AT1G33050.4
AT1G33050	
AT1G33050	3702.AT1G33050.4
AT1G33050	
AT1G33050	
AT1G33050	3702.AT1G33050.4
AT3G42770	
AT2G39210	3702.AT2G39210.1
AT5G23950	
AT5G23950	3702.AT5G23950.1
AT5G45110	
AT5G45110	3702.AT5G45110.1
AT2G47040	3702.AT2G47040.1
AT3G08650	3702.AT3G08650.2
AT3G08650	
AT3G48231	3702.AT3G48231.1
AT2G28630	3702.AT2G28630.1
AT2G28630	3702.AT2G28630.1
AT2G03290	3702.AT2G03290.1
AT3G61150	3702.AT3G61150.1
AT1G77810	
AT1G77810	
AT3G12970	
AT5G52990	3702.AT5G52990.1
AT5G44330	3702.AT5G44330.1
AT4G30930	3702.AT4G30930.1
AT1G16210	3702.AT1G16210.1
AT3G61980	
AT5G08530	3702.AT5G08530.1
AT2G39320	3702.AT2G39320.1
AT2G36200	3702.AT2G36200.2
AT2G36200	
AT1G34580	
AT1G34580	3702.AT1G34580.1
AT5G13970	
AT1G02050	3702.AT1G02050.1
AT1G66500	3702.AT1G66500.1
AT5G56200	3702.AT5G56200.1
AT5G24830	
AT4G09110	3702.AT4G09110.1
ATCG00590	
AT3G15115	
AT5G24530	3702.AT5G24530.1
AT1G04030	3702.AT1G04030.1
AT1G04030	3702.AT1G04030.1
AT5G13360	3702.AT5G13360.3
AT5G13360	
AT5G13360	
AT3G33530	
AT3G33530	
AT3G33530	
AT3G33530	3702.AT3G33530.3
AT3G33530	
ATMG01275	
AT4G03070	3702.AT4G03070.1
AT3G18210	3702.AT3G18210.1
AT3G18210	3702.AT3G18210.1
AT3G01410	3702.AT3G01410.1
AT3G01410	3702.AT3G01410.1
AT1G32480	
AT5G01230	
AT5G01230	3702.AT5G01230.1
AT5G63080	3702.AT5G63080.1
AT1G29370	3702.AT1G29370.1
AT1G29370	
AT5G10710	
AT5G10710	
AT5G10710	
AT3G05720	3702.AT3G05720.1
AT3G05720	3702.AT3G05720.1
AT3G05320	3702.AT3G05320.1
AT3G05320	3702.AT3G05320.1
AT3G05320	3702.AT3G05320.1
AT2G21090	
AT4G30500	3702.AT4G30500.1
AT5G48070	3702.AT5G48070.1
AT2G34140	3702.AT2G34140.1
AT1G18880	3702.AT1G18880.1
AT5G61570	
AT5G61570	3702.AT5G61570.1
AT1G50740	3702.AT1G50740.1
AT5G58780	3702.AT5G58780.1
AT2G05642	3702.AT2G05642.1
AT3G47110	3702.AT3G47110.1
AT3G31350	
AT3G11430	3702.AT3G11430.1
AT3G56210	
AT3G56210	
AT3G56210	3702.AT3G56210.5
AT3G56210	
AT2G45450	3702.AT2G45450.1
AT2G26695	3702.AT2G26695.1
AT2G26695	3702.AT2G26695.1
AT1G02580	
AT1G02580	3702.AT1G02580.1
AT5G03540	3702.AT5G03540.3
AT5G03540	
AT5G03540	
AT1G58220	
AT1G58220	3702.AT1G58220.1
AT4G10520	3702.AT4G10520.1
AT3G04290	3702.AT3G04290.1
AT2G34325	
AT1G07350	
AT1G07350	
AT1G07350	
AT1G07350	
AT1G07350	
AT1G07350	3702.AT1G07350.1
AT5G63960	
AT5G63960	3702.AT5G63960.2
AT4G36490	3702.AT4G36490.1
AT5G57810	3702.AT5G57810.1
AT2G16005	3702.AT2G16005.1
AT5G08040	3702.AT5G08040.1
AT4G20340	3702.AT4G20340.1
AT4G20340	
AT4G20340	3702.AT4G20340.1
AT4G39340	3702.AT4G39340.1
AT4G33330	3702.AT4G33330.2
AT4G33330	
AT4G33330	
AT4G33330	
AT4G33330	
AT5G49900	3702.AT5G49900.1
AT5G49900	
AT5G49900	3702.AT5G49900.1
AT3G11150	3702.AT3G11150.1
AT3G11150	
AT2G29790	
AT2G29790	3702.AT2G29790.1
AT2G29790	
AT3G03540	3702.AT3G03540.1
AT1G06950	3702.AT1G06950.1
AT4G14250	
AT4G17050	3702.AT4G17050.1
AT3G09940	3702.AT3G09940.1
AT3G09940	
ATMG00480	3702.ATMG00480.1
AT3G51860	
AT3G51860	3702.AT3G51860.1
AT5G65609	
AT2G07734	
AT5G02320	3702.AT5G02320.1
AT5G02320	
AT5G02320	3702.AT5G02320.1
AT4G09840	
AT4G09840	
AT5G66400	3702.AT5G66400.1
AT5G66400	
AT5G46960	3702.AT5G46960.1
AT5G11425	
AT1G19200	3702.AT1G19200.1
AT1G19200	
AT5G36460	
AT5G11030	
AT5G11030	
AT5G11030	
AT5G11030	
AT5G11030	
AT5G11030	
AT5G11030	3702.AT5G11030.2
AT5G11030	
AT5G11030	
AT2G03880	3702.AT2G03880.1
AT2G20784	
AT4G17190	
AT4G17190	3702.AT4G17190.1
AT4G17190	
AT4G34100	
AT4G34100	3702.AT4G34100.1
AT4G03180	3702.AT4G03180.1
AT4G03180	
AT5G48090	
AT5G48090	3702.AT5G48090.1
AT5G48090	
ATMG00320	3702.ATMG00320.1
AT5G01320	3702.AT5G01320.1
AT5G58010	3702.AT5G58010.1
AT5G57870	
AT5G57870	3702.AT5G57870.1
AT5G37475	3702.AT5G37475.1
AT5G37475	3702.AT5G37475.1
AT5G37475	3702.AT5G37475.1
AT3G27700	3702.AT3G27700.1
AT3G27700	3702.AT3G27700.1
AT4G09490	
AT1G52140	
AT1G18550	3702.AT1G18550.1
AT5G53010	3702.AT5G53010.1
AT5G53010	
AT4G08460	
AT4G08460	
AT4G08460	
AT4G08460	
AT3G60120	3702.AT3G60120.1
AT1G77510	3702.AT1G77510.1
AT4G35870	3702.AT4G35870.1
AT4G29440	3702.AT4G29440.1
AT4G29440	
AT1G52430	
AT1G52430	
AT5G41240	3702.AT5G41240.1
AT2G37790	3702.AT2G37790.1
AT1G15950	3702.AT1G15950.1
AT1G15950	3702.AT1G15950.1
AT1G15950	
AT1G15950	
AT1G15950	
AT1G15950	
AT1G15950	
AT5G55970	
AT5G55970	3702.AT5G55970.2
AT5G55970	3702.AT5G55970.2
AT5G43670	3702.AT5G43670.1
AT4G26160	3702.AT4G26160.1
AT3G23260	3702.AT3G23260.1
AT2G45760	3702.AT2G45760.1
ATMG01120	
AT5G08350	3702.AT5G08350.1
AT1G67850	3702.AT1G67850.2
AT1G67850	3702.AT1G67850.2
AT1G67850	3702.AT1G67850.2
AT1G67850	
AT1G67850	3702.AT1G67850.2
AT1G67850	3702.AT1G67850.2
AT1G67850	3702.AT1G67850.2
AT4G10630	
AT1G69620	3702.AT1G69620.1
AT4G33870	3702.AT4G33870.1
AT5G49070	
AT5G49070	3702.AT5G49070.1
AT1G49110	
AT4G04640	3702.AT4G04640.1
