#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
JAZ1	JAZ5	3702.AT1G19180.1	3702.AT1G17380.1	0	0	0	0.730	0.828	0.523	0	0.902	0.935
JAZ1	LOX3	3702.AT1G19180.1	3702.AT1G17420.1	0	0	0	0	0.410	0	0	0.644	0.780
JAZ1	JMT	3702.AT1G19180.1	3702.AT1G19640.1	0	0	0	0	0	0	0	0.570	0.570
JAZ1	OPCL1	3702.AT1G19180.1	3702.AT1G20510.1	0	0	0	0	0.743	0	0	0.386	0.835
JAZ5	NHX8	3702.AT1G17380.1	3702.AT1G14660.1	0	0	0	0	0	0	0	0.581	0.581
JAZ5	TPL	3702.AT1G17380.1	3702.AT1G15750.3	0	0	0	0	0	0.287	0	0.560	0.672
JAZ5	OPCL1	3702.AT1G17380.1	3702.AT1G20510.1	0	0	0	0	0.643	0	0	0.392	0.773
JAZ5	LOX3	3702.AT1G17380.1	3702.AT1G17420.1	0	0	0	0	0.784	0	0	0.349	0.853
JMT	SAM1	3702.AT1G19640.1	3702.AT1G02500.1	0	0	0	0	0	0	0	0.649	0.649
JMT	LOX3	3702.AT1G19640.1	3702.AT1G17420.1	0	0	0	0	0.104	0	0	0.643	0.666
JMT	OPCL1	3702.AT1G19640.1	3702.AT1G20510.1	0	0	0	0	0.057	0	0	0.789	0.792
JP630	PGA4	3702.AT1G23760.1	3702.AT1G02790.1	0	0	0	0	0	0	0	0.567	0.567
KAB1	SCAMP4	3702.AT1G04690.1	3702.AT1G03550.1	0	0	0	0	0.042	0	0.900	0	0.900
KAB1	SCAMP2	3702.AT1G04690.1	3702.AT1G11180.2	0	0	0	0	0.042	0	0.900	0	0.900
KAB1	NRT1.1	3702.AT1G04690.1	3702.AT1G12110.1	0	0	0	0	0	0	0.900	0	0.900
KAB1	NRT1.9	3702.AT1G04690.1	3702.AT1G18880.1	0	0	0	0	0	0	0.900	0	0.900
KAB1	RBOHB	3702.AT1G04690.1	3702.AT1G09090.2	0	0	0	0	0	0	0.900	0	0.900
KCS1	PDS1	3702.AT1G01120.1	3702.AT1G06570.1	0	0	0	0	0	0	0	0.454	0.454
KCS1	SHN1	3702.AT1G01120.1	3702.AT1G15360.1	0	0	0	0	0	0	0	0.667	0.667
KCS4	SDD1	3702.AT1G19440.1	3702.AT1G04110.1	0	0	0	0	0.045	0	0	0.400	0.403
KEA1	NHX8	3702.AT1G01790.1	3702.AT1G14660.1	0.059	0	0	0	0	0.134	0	0.333	0.409
KEA1	TPK4	3702.AT1G01790.1	3702.AT1G02510.1	0	0	0	0	0	0	0	0.411	0.411
KEA1	Lhca6	3702.AT1G01790.1	3702.AT1G19150.1	0	0	0	0	0.436	0	0	0	0.436
KEA1	PSAD-2	3702.AT1G01790.1	3702.AT1G03130.1	0	0	0	0	0.203	0	0	0.329	0.442
KEA1	PnsB1	3702.AT1G01790.1	3702.AT1G15980.1	0	0	0	0	0.552	0	0	0	0.552
KEU	RA-5	3702.AT1G12360.1	3702.AT1G02130.1	0	0	0	0	0.111	0.195	0	0.422	0.550
KEU	VAMP721	3702.AT1G12360.1	3702.AT1G04750.1	0	0	0	0	0.043	0.817	0	0.869	0.975
KEU	VPS41	3702.AT1G12360.1	3702.AT1G08190.1	0	0	0	0	0.056	0.585	0	0.642	0.847
KEU	SYP111	3702.AT1G12360.1	3702.AT1G08560.1	0	0	0	0	0.059	0.933	0.900	0.973	0.999
KEU	SYP125	3702.AT1G12360.1	3702.AT1G11250.1	0	0	0	0	0.059	0.730	0.900	0.472	0.984
KEU	SEC22	3702.AT1G12360.1	3702.AT1G11890.1	0	0	0	0	0.087	0.296	0	0.530	0.671
KEU	ROP2	3702.AT1G12360.1	3702.AT1G20090.1	0	0	0	0	0	0.101	0	0.396	0.433
KEU	RABG3B	3702.AT1G12360.1	3702.AT1G22740.1	0	0	0	0	0.093	0.175	0	0.382	0.497
KEU	SEC5B	3702.AT1G12360.1	3702.AT1G21170.1	0	0	0	0	0.057	0.122	0	0.557	0.601
KEU	SYP51	3702.AT1G12360.1	3702.AT1G16240.1	0	0	0	0	0.114	0.304	0	0.503	0.667
KEU	SNAP30	3702.AT1G12360.1	3702.AT1G13890.1	0	0	0	0	0.048	0.900	0	0.744	0.973
KMS2	T16B5.15	3702.AT1G05360.1	3702.AT1G10710.1	0	0	0	0	0	0	0	0.623	0.623
KNAT6	RING1B	3702.AT1G23380.2	3702.AT1G03770.2	0	0	0	0	0.081	0	0	0.463	0.485
KNAT6	KNATM	3702.AT1G23380.2	3702.AT1G14760.1	0	0	0	0	0.058	0	0	0.612	0.618
KNATM	OFP4	3702.AT1G14760.1	3702.AT1G06920.1	0	0	0	0	0	0	0	0.430	0.430
KNATM	MIF3	3702.AT1G14760.1	3702.AT1G18835.1	0	0	0	0	0	0	0	0.567	0.567
KU70	WEE1	3702.AT1G16970.1	3702.AT1G02970.1	0	0	0	0	0.056	0	0	0.659	0.665
KU70	UVH6	3702.AT1G16970.1	3702.AT1G03190.2	0	0	0	0	0.081	0	0	0.799	0.808
KU70	SWI2	3702.AT1G16970.1	3702.AT1G03750.1	0	0	0	0	0.091	0.167	0	0.373	0.484
KU70	chr31	3702.AT1G16970.1	3702.AT1G05490.1	0	0	0	0	0.092	0.167	0	0.541	0.622
KU70	NTH2	3702.AT1G16970.1	3702.AT1G05900.2	0	0	0	0	0	0.106	0	0.395	0.436
KU70	RHS2	3702.AT1G16970.1	3702.AT1G05990.1	0	0	0	0	0	0	0.900	0	0.900
KU70	STN1	3702.AT1G16970.1	3702.AT1G07130.1	0	0	0	0	0.134	0.744	0	0.890	0.973
KU70	PCNA1	3702.AT1G16970.1	3702.AT1G07370.1	0	0	0	0	0.044	0.697	0	0.147	0.731
KU70	TRFL2	3702.AT1G16970.1	3702.AT1G07540.1	0	0	0	0	0	0	0	0.731	0.731
KU70	RAD51D	3702.AT1G16970.1	3702.AT1G07745.1	0	0	0	0	0.081	0.244	0	0.729	0.795
KU70	LIG1	3702.AT1G16970.1	3702.AT1G08130.1	0	0	0	0	0.164	0.486	0	0.915	0.960
KU70	TIL1	3702.AT1G16970.1	3702.AT1G08260.1	0	0	0	0	0.092	0.156	0	0.549	0.624
KU70	PGSIP5	3702.AT1G16970.1	3702.AT1G08990.1	0	0	0	0	0	0	0.900	0	0.900
KU70	RPT5B	3702.AT1G16970.1	3702.AT1G09100.1	0	0	0	0	0.057	0	0.900	0	0.901
KU70	RECQ4A	3702.AT1G16970.1	3702.AT1G10930.1	0	0	0	0	0.154	0.731	0	0.716	0.929
KU70	LEW1	3702.AT1G16970.1	3702.AT1G11755.1	0	0	0	0	0	0	0	0.571	0.571
KU70	UBC1	3702.AT1G16970.1	3702.AT1G14400.1	0	0	0	0	0.041	0.051	0	0.431	0.436
KU70	PRC3	3702.AT1G16970.1	3702.AT1G16470.2	0	0	0	0	0.056	0	0.900	0	0.901
KU70	MGH3	3702.AT1G16970.1	3702.AT1G19890.1	0	0	0	0	0.056	0.266	0	0.419	0.562
KU70	OGG1	3702.AT1G16970.1	3702.AT1G21710.1	0	0	0	0	0.125	0	0	0.774	0.794
KU70	LOX3	3702.AT1G16970.1	3702.AT1G17420.1	0	0	0	0	0	0	0.900	0	0.900
KU70	PGM3	3702.AT1G16970.1	3702.AT1G23190.1	0	0	0	0	0	0	0.900	0	0.900
LAC1	PP2-A10	3702.AT1G18140.1	3702.AT1G10155.1	0	0	0	0	0	0	0	0.582	0.582
LAC1	SBH2	3702.AT1G18140.1	3702.AT1G14290.1	0	0	0	0	0	0	0	0.424	0.424
LAC1	PAP3	3702.AT1G18140.1	3702.AT1G14700.1	0	0	0	0	0	0	0	0.628	0.628
LAG13	SBH2	3702.AT1G13580.3	3702.AT1G14290.1	0	0	0	0	0.047	0.049	0	0.846	0.848
LAP6	PAB3	3702.AT1G02050.1	3702.AT1G22760.1	0	0	0	0	0	0	0	0.646	0.646
LEA14	RAB28	3702.AT1G01470.1	3702.AT1G03120.1	0	0	0	0	0.047	0	0	0.453	0.457
LEA14	MYB13	3702.AT1G01470.1	3702.AT1G06180.1	0	0	0	0	0	0	0	0.481	0.481
LEA14	LEA3	3702.AT1G01470.1	3702.AT1G02820.1	0	0	0	0	0	0	0	0.839	0.839
LEA3	NDA1	3702.AT1G02820.1	3702.AT1G07180.1	0	0	0	0	0.449	0	0	0	0.449
LEA3	RAB28	3702.AT1G02820.1	3702.AT1G03120.1	0	0	0	0	0	0	0	0.579	0.579
LEC1	MEA	3702.AT1G21970.1	3702.AT1G02580.1	0	0	0	0	0	0.178	0	0.464	0.541
LEC1	RING1B	3702.AT1G21970.1	3702.AT1G03770.2	0	0	0	0	0	0.048	0	0.465	0.469
LEC1	NF-YC10	3702.AT1G21970.1	3702.AT1G07980.1	0	0	0	0	0.133	0.479	0	0.464	0.737
LEC1	NF-YC9	3702.AT1G21970.1	3702.AT1G08970.4	0	0	0	0	0.133	0.871	0	0.687	0.962
LEC1	NF-YA8	3702.AT1G21970.1	3702.AT1G17590.3	0	0	0	0	0.049	0.523	0	0.285	0.647
LEC1	RKD1	3702.AT1G21970.1	3702.AT1G18790.1	0	0	0	0	0	0	0	0.529	0.529
LEW1	MED32	3702.AT1G11755.1	3702.AT1G11760.1	0	0.555	0	0	0	0	0	0	0.555
LHCB6	PSAD-2	3702.AT1G15820.1	3702.AT1G03130.1	0	0	0	0	0.986	0	0	0.566	0.993
LHCB6	PSB27	3702.AT1G15820.1	3702.AT1G03600.1	0	0	0	0	0.749	0	0	0.312	0.820
LHCB6	PORC	3702.AT1G15820.1	3702.AT1G03630.1	0	0	0	0	0.693	0	0	0.274	0.767
LHCB6	THM1	3702.AT1G15820.1	3702.AT1G03680.1	0	0	0	0	0.399	0	0	0.103	0.438
LHCB6	emb2394	3702.AT1G15820.1	3702.AT1G05190.1	0	0	0	0	0.421	0	0	0	0.420
LHCB6	PSBP-1	3702.AT1G15820.1	3702.AT1G06680.1	0	0	0	0	0.886	0	0	0.643	0.957
LHCB6	PSAO	3702.AT1G15820.1	3702.AT1G08380.1	0	0	0	0	0.986	0	0	0.273	0.989
LHCB6	NPQ1	3702.AT1G15820.1	3702.AT1G08550.1	0	0	0	0	0.156	0	0	0.416	0.486
LHCB6	RLK7	3702.AT1G15820.1	3702.AT1G09970.2	0	0	0	0	0	0	0	0.566	0.566
LHCB6	PnsB4	3702.AT1G15820.1	3702.AT1G18730.1	0	0	0	0	0.431	0	0	0	0.431
LHCB6	PnsB1	3702.AT1G15820.1	3702.AT1G15980.1	0	0	0	0	0.440	0	0	0.059	0.450
LHCB6	Lhca6	3702.AT1G15820.1	3702.AT1G19150.1	0	0	0	0.825	0.474	0	0	0.430	0.512
LHY	STO	3702.AT1G01060.2	3702.AT1G06040.1	0	0	0	0	0.217	0	0	0.335	0.458
LHY	NFXL1	3702.AT1G01060.2	3702.AT1G10170.1	0	0	0	0	0	0	0	0.499	0.499
LHY	MPK1	3702.AT1G01060.2	3702.AT1G10210.2	0	0	0	0	0	0	0	0.607	0.607
LHY	STIPL1	3702.AT1G01060.2	3702.AT1G17070.1	0	0	0	0	0.042	0	0	0.623	0.623
LHY	PIF3	3702.AT1G01060.2	3702.AT1G09530.2	0	0	0	0	0	0	0	0.665	0.665
LHY	PHYA	3702.AT1G01060.2	3702.AT1G09570.1	0	0	0	0	0	0	0	0.782	0.782
LIG1	WEE1	3702.AT1G08130.1	3702.AT1G02970.1	0	0	0	0	0.174	0	0	0.415	0.497
LIG1	UVH6	3702.AT1G08130.1	3702.AT1G03190.2	0	0	0	0	0.155	0	0.900	0.554	0.959
LIG1	MAC3A	3702.AT1G08130.1	3702.AT1G04510.1	0	0	0	0	0.085	0	0.900	0.090	0.909
LIG1	NTH2	3702.AT1G08130.1	3702.AT1G05900.2	0.067	0	0	0	0	0	0	0.625	0.635
LIG1	STN1	3702.AT1G08130.1	3702.AT1G07130.1	0	0	0	0	0.551	0.048	0	0.332	0.689
LIG1	PCNA1	3702.AT1G08130.1	3702.AT1G07370.1	0	0	0	0	0.915	0.819	0.900	0.647	0.999
LIG1	RAD51D	3702.AT1G08130.1	3702.AT1G07745.1	0.064	0	0	0	0.171	0.127	0	0.397	0.537
LIG1	RECQ4A	3702.AT1G08130.1	3702.AT1G10930.1	0	0	0	0	0.219	0.158	0	0.392	0.566
LIG1	RAD23A	3702.AT1G08130.1	3702.AT1G16190.1	0	0	0	0	0.070	0	0	0.572	0.585
LIG1	RDR1	3702.AT1G08130.1	3702.AT1G14790.1	0	0	0	0	0	0	0	0.637	0.637
LIG1	OGG1	3702.AT1G08130.1	3702.AT1G21710.1	0.059	0	0	0	0.061	0	0	0.885	0.890
LIG1	NRPB10	3702.AT1G08130.1	3702.AT1G11475.1	0	0	0	0	0	0	0.900	0	0.900
LIG1	POLD4	3702.AT1G08130.1	3702.AT1G09815.1	0	0	0	0	0	0	0.900	0.418	0.939
LIG1	TIL1	3702.AT1G08130.1	3702.AT1G08260.1	0	0	0	0	0.906	0.141	0.900	0.482	0.995
LIN2	PRC3	3702.AT1G03475.1	3702.AT1G16470.2	0	0	0	0	0	0	0	0.414	0.414
LIN2	THM1	3702.AT1G03475.1	3702.AT1G03680.1	0	0	0	0	0.380	0.116	0	0	0.428
LIN2	PUR2	3702.AT1G03475.1	3702.AT1G09830.1	0.190	0	0	0	0.171	0	0	0.225	0.434
LIN2	SPL14	3702.AT1G03475.1	3702.AT1G20980.1	0	0	0	0	0	0	0	0.492	0.491
LIN2	PSBP-1	3702.AT1G03475.1	3702.AT1G06680.1	0	0	0	0	0.256	0	0	0.350	0.495
LIN2	SMO2-1	3702.AT1G03475.1	3702.AT1G07420.1	0	0	0	0	0.054	0	0	0.489	0.495
LIN2	RPL4	3702.AT1G03475.1	3702.AT1G07320.1	0	0	0	0	0.557	0	0	0.107	0.587
LIN2	PORC	3702.AT1G03475.1	3702.AT1G03630.1	0	0	0	0	0.334	0	0	0.542	0.682
LOX3	RHS2	3702.AT1G17420.1	3702.AT1G05990.1	0	0	0	0	0	0	0.900	0	0.900
LOX3	PGSIP5	3702.AT1G17420.1	3702.AT1G08990.1	0	0	0	0	0	0	0.900	0	0.900
LOX3	RPT5B	3702.AT1G17420.1	3702.AT1G09100.1	0	0	0	0	0	0	0.900	0	0.900
LOX3	PIF3	3702.AT1G17420.1	3702.AT1G09530.2	0	0	0	0	0	0	0	0.443	0.443
LOX3	PRC3	3702.AT1G17420.1	3702.AT1G16470.2	0	0	0	0	0	0	0.900	0	0.900
LOX3	OPCL1	3702.AT1G17420.1	3702.AT1G20510.1	0	0	0	0	0.578	0	0	0.663	0.851
LOX3	PGM3	3702.AT1G17420.1	3702.AT1G23190.1	0	0	0	0	0	0	0.900	0	0.900
LPA1	MGP	3702.AT1G02910.1	3702.AT1G03840.1	0	0	0	0	0	0	0	0.529	0.529
LPA1	LPA19	3702.AT1G02910.1	3702.AT1G05385.1	0	0	0	0	0.154	0	0	0.552	0.604
LPA19	PSB27	3702.AT1G05385.1	3702.AT1G03600.1	0	0	0	0	0.257	0	0	0.861	0.892
LPA19	STN1	3702.AT1G05385.1	3702.AT1G07130.1	0	0	0	0	0	0	0	0.416	0.416
LPA19	NPQ1	3702.AT1G05385.1	3702.AT1G08550.1	0	0	0	0	0.242	0	0	0.347	0.484
LPLAT1	NPC1	3702.AT1G12640.1	3702.AT1G07230.1	0	0	0	0	0.087	0	0.650	0.661	0.882
LPLAT1	LPP2	3702.AT1G12640.1	3702.AT1G15080.1	0	0	0	0	0	0.113	0.650	0.253	0.748
LPLAT1	PSS1	3702.AT1G12640.1	3702.AT1G15110.2	0	0	0	0	0	0.051	0.900	0.045	0.901
LPP2	NPC1	3702.AT1G15080.1	3702.AT1G07230.1	0.072	0	0	0	0	0	0.650	0	0.661
LPR1	RGF2	3702.AT1G23010.1	3702.AT1G13620.1	0	0	0	0	0	0	0	0.553	0.553
LRX1	PGSIP5	3702.AT1G12040.1	3702.AT1G08990.1	0	0	0	0	0.439	0	0	0	0.439
LRX1	RBOHB	3702.AT1G12040.1	3702.AT1G09090.2	0	0	0	0	0.424	0	0	0	0.424
LRX1	PSK1	3702.AT1G12040.1	3702.AT1G13590.1	0	0	0	0	0.405	0	0	0	0.405
LRX1	WAK3	3702.AT1G12040.1	3702.AT1G21240.1	0	0	0	0	0	0	0	0.411	0.410
LRX1	NIGT1	3702.AT1G12040.1	3702.AT1G13300.1	0	0	0	0	0.419	0	0	0	0.418
LRX1	PERK12	3702.AT1G12040.1	3702.AT1G23540.1	0	0	0	0	0	0	0	0.530	0.530
LSH6	WAK5	3702.AT1G07090.1	3702.AT1G21230.1	0	0	0	0	0	0	0	0.601	0.601
LSM1A	LSM2	3702.AT1G19120.1	3702.AT1G03330.1	0	0	0	0	0.191	0.858	0.900	0.869	0.998
LSM1A	SR30	3702.AT1G19120.1	3702.AT1G09140.1	0	0	0	0	0	0.157	0	0.361	0.438
LSM1A	PAPS1	3702.AT1G19120.1	3702.AT1G17980.1	0	0	0	0	0.208	0	0	0.421	0.521
LSM1A	PAB3	3702.AT1G19120.1	3702.AT1G22760.1	0	0	0	0	0	0.200	0	0.339	0.448
LSM1A	LSM3A	3702.AT1G19120.1	3702.AT1G21190.1	0	0	0	0	0.171	0.837	0.900	0.936	0.999
LSM2	MAGO	3702.AT1G03330.1	3702.AT1G02140.1	0	0	0	0	0.488	0.165	0.900	0.422	0.972
LSM2	SR34	3702.AT1G03330.1	3702.AT1G02840.1	0	0	0	0	0.093	0.301	0.900	0.231	0.944
LSM2	RRP4	3702.AT1G03330.1	3702.AT1G03360.1	0	0	0	0	0.195	0	0	0.380	0.479
LSM2	PRP39	3702.AT1G03330.1	3702.AT1G04080.3	0	0	0	0	0	0.205	0	0.391	0.495
LSM2	SR45a	3702.AT1G03330.1	3702.AT1G07350.1	0	0	0	0	0	0	0.900	0.127	0.908
LSM2	PAPS1	3702.AT1G03330.1	3702.AT1G17980.1	0	0	0	0	0	0	0.900	0.160	0.912
LSM2	RSZ21	3702.AT1G03330.1	3702.AT1G23860.1	0	0	0	0	0.112	0	0.900	0.109	0.913
LSM2	SR45	3702.AT1G03330.1	3702.AT1G16610.3	0	0	0	0	0.045	0.160	0.900	0.148	0.922
LSM2	SR30	3702.AT1G03330.1	3702.AT1G09140.1	0	0	0	0	0.093	0.301	0.900	0.257	0.946
LSM2	MAC5A	3702.AT1G03330.1	3702.AT1G07360.1	0	0	0	0	0.042	0.463	0.900	0.160	0.951
LSM2	MAC3A	3702.AT1G03330.1	3702.AT1G04510.1	0	0	0	0	0.133	0.545	0.900	0.134	0.961
LSM2	NRPB10	3702.AT1G03330.1	3702.AT1G11475.1	0.084	0	0	0	0.773	0	0.900	0	0.977
LSM2	emb1507	3702.AT1G03330.1	3702.AT1G20960.1	0	0	0	0	0.049	0.834	0.900	0.450	0.990
LSM2	MEE5	3702.AT1G03330.1	3702.AT1G06220.2	0	0	0	0	0.133	0.858	0.900	0.604	0.994
LSM2	U2A	3702.AT1G03330.1	3702.AT1G09760.1	0	0	0	0	0.116	0.965	0.900	0.635	0.998
LSM2	LSM3A	3702.AT1G03330.1	3702.AT1G21190.1	0	0	0	0	0.795	0.858	0.900	0.712	0.999
LSM3A	MAGO	3702.AT1G21190.1	3702.AT1G02140.1	0	0	0	0	0.904	0	0	0	0.904
LSM3A	SPI	3702.AT1G21190.1	3702.AT1G03060.1	0	0	0	0	0	0	0	0.493	0.493
LSM3A	RRP4	3702.AT1G21190.1	3702.AT1G03360.1	0	0	0	0	0.152	0	0	0.333	0.410
LSM3A	MEE5	3702.AT1G21190.1	3702.AT1G06220.2	0	0	0	0	0.101	0.837	0	0.090	0.855
LSM3A	U2A	3702.AT1G21190.1	3702.AT1G09760.1	0	0	0	0	0.195	0.858	0	0.141	0.893
LSM3A	RPF1	3702.AT1G21190.1	3702.AT1G12700.1	0	0	0	0	0	0.427	0	0	0.426
LSM3A	emb1507	3702.AT1G21190.1	3702.AT1G20960.1	0	0	0	0	0.049	0.807	0	0.186	0.837
LSMT-L	PORC	3702.AT1G14030.1	3702.AT1G03630.1	0	0	0	0	0.393	0	0	0.132	0.450
LSMT-L	PRMT10	3702.AT1G14030.1	3702.AT1G04870.2	0	0	0	0	0	0	0	0.535	0.535
LSMT-L	emb2394	3702.AT1G14030.1	3702.AT1G05190.1	0	0	0	0	0.433	0	0	0	0.433
LSMT-L	RPL4	3702.AT1G14030.1	3702.AT1G07320.1	0	0	0	0	0.898	0	0	0.053	0.899
LSMT-L	SIG2	3702.AT1G14030.1	3702.AT1G08540.1	0	0	0	0	0.453	0	0	0	0.453
LSMT-L	NPQ1	3702.AT1G14030.1	3702.AT1G08550.1	0	0	0	0	0.403	0	0	0	0.403
LSMT-L	PnsB4	3702.AT1G14030.1	3702.AT1G18730.1	0	0	0	0	0.923	0	0	0	0.923
LYM1	PEPR2	3702.AT1G21880.2	3702.AT1G17750.1	0	0	0	0	0	0	0	0.547	0.547
LYM1	MLP423	3702.AT1G21880.2	3702.AT1G24020.2	0	0	0	0	0.060	0	0	0.419	0.430
Lhca6	PSAD-2	3702.AT1G19150.1	3702.AT1G03130.1	0	0	0	0	0.567	0	0.360	0.367	0.809
Lhca6	PSB27	3702.AT1G19150.1	3702.AT1G03600.1	0	0	0	0	0.863	0	0	0	0.863
Lhca6	PORC	3702.AT1G19150.1	3702.AT1G03630.1	0	0	0	0	0.827	0	0	0	0.827
Lhca6	THM1	3702.AT1G19150.1	3702.AT1G03680.1	0	0	0	0	0.524	0	0	0	0.524
Lhca6	emb2394	3702.AT1G19150.1	3702.AT1G05190.1	0	0	0	0	0.573	0	0	0	0.573
Lhca6	PSBP-1	3702.AT1G19150.1	3702.AT1G06680.1	0	0	0	0	0.538	0	0	0.462	0.741
Lhca6	RPL4	3702.AT1G19150.1	3702.AT1G07320.1	0	0	0	0	0.581	0	0	0	0.581
Lhca6	PSAO	3702.AT1G19150.1	3702.AT1G08380.1	0	0	0	0	0.461	0	0.540	0.101	0.757
Lhca6	SIG2	3702.AT1G19150.1	3702.AT1G08540.1	0	0	0	0	0.448	0	0	0.047	0.452
Lhca6	NPQ1	3702.AT1G19150.1	3702.AT1G08550.1	0	0	0	0	0.394	0	0	0.121	0.445
Lhca6	PnsL2	3702.AT1G19150.1	3702.AT1G14150.1	0	0	0	0	0.863	0	0	0.745	0.963
Lhca6	PnsB1	3702.AT1G19150.1	3702.AT1G15980.1	0	0	0	0	0.876	0	0	0.625	0.951
Lhca6	PnsB4	3702.AT1G19150.1	3702.AT1G18730.1	0	0	0	0	0.724	0	0	0.466	0.846
MAC3A	MAGO	3702.AT1G04510.1	3702.AT1G02140.1	0	0	0	0	0.435	0.703	0.900	0.255	0.985
MAC3A	SR34	3702.AT1G04510.1	3702.AT1G02840.1	0	0	0	0	0.195	0.124	0.900	0.154	0.932
MAC3A	UVH6	3702.AT1G04510.1	3702.AT1G03190.2	0	0	0	0	0.093	0	0.900	0	0.905
MAC3A	RRP4	3702.AT1G04510.1	3702.AT1G03360.1	0	0	0	0	0.711	0	0	0	0.711
MAC3A	PHB2	3702.AT1G04510.1	3702.AT1G03860.3	0	0	0	0	0.166	0	0	0.337	0.423
MAC3A	PRP39	3702.AT1G04510.1	3702.AT1G04080.3	0	0	0	0	0.150	0.827	0	0.111	0.858
MAC3A	RBP45B	3702.AT1G04510.1	3702.AT1G11650.2	0	0	0	0	0.118	0.327	0	0.095	0.416
MAC3A	MMZ1	3702.AT1G04510.1	3702.AT1G23260.1	0	0	0	0	0.049	0	0	0.431	0.435
MAC3A	OTS2	3702.AT1G04510.1	3702.AT1G10570.1	0	0	0	0	0.079	0.420	0	0	0.443
MAC3A	PWP2	3702.AT1G04510.1	3702.AT1G15440.1	0	0	0	0.563	0.452	0	0	0	0.452
MAC3A	NIH	3702.AT1G04510.1	3702.AT1G06670.1	0	0	0	0	0.118	0.468	0	0.072	0.526
MAC3A	PRMT10	3702.AT1G04510.1	3702.AT1G04870.2	0	0	0	0	0.338	0	0	0.419	0.599
MAC3A	STIPL1	3702.AT1G04510.1	3702.AT1G17070.1	0	0	0	0	0.041	0.780	0	0.293	0.837
MAC3A	POLD4	3702.AT1G04510.1	3702.AT1G09815.1	0	0	0	0	0	0	0.900	0	0.900
MAC3A	TIL1	3702.AT1G04510.1	3702.AT1G08260.1	0	0	0	0	0.056	0	0.900	0.057	0.903
MAC3A	NRPB10	3702.AT1G04510.1	3702.AT1G11475.1	0	0	0	0	0.133	0	0.900	0	0.909
MAC3A	PAPS1	3702.AT1G04510.1	3702.AT1G17980.1	0	0	0	0	0.049	0	0.900	0.268	0.924
MAC3A	SR45a	3702.AT1G04510.1	3702.AT1G07350.1	0	0	0	0	0.058	0	0.900	0.270	0.925
MAC3A	SR30	3702.AT1G04510.1	3702.AT1G09140.1	0	0	0	0	0.195	0.124	0.900	0.153	0.932
MAC3A	RSZ21	3702.AT1G04510.1	3702.AT1G23860.1	0	0	0	0	0.237	0	0.900	0.229	0.936
MAC3A	SR45	3702.AT1G04510.1	3702.AT1G16610.3	0	0	0	0	0.071	0.327	0.900	0.178	0.941
MAC3A	PCNA1	3702.AT1G04510.1	3702.AT1G07370.1	0	0	0	0	0.769	0	0.900	0.080	0.976
MAC3A	U2A	3702.AT1G04510.1	3702.AT1G09760.1	0	0	0	0	0.209	0.858	0.900	0.170	0.989
MAC3A	MAC5A	3702.AT1G04510.1	3702.AT1G07360.1	0	0	0	0	0.223	0.826	0.900	0.843	0.997
MAC3A	MEE5	3702.AT1G04510.1	3702.AT1G06220.2	0	0	0	0	0.910	0.837	0.900	0.696	0.999
MAC3A	emb1507	3702.AT1G04510.1	3702.AT1G20960.1	0	0	0	0	0.249	0.998	0.900	0.546	0.999
MAC5A	MAGO	3702.AT1G07360.1	3702.AT1G02140.1	0	0	0	0	0.054	0.552	0.900	0	0.953
MAC5A	SR34	3702.AT1G07360.1	3702.AT1G02840.1	0	0	0	0	0	0	0.900	0.216	0.918
MAC5A	MEE5	3702.AT1G07360.1	3702.AT1G06220.2	0	0	0	0	0.128	0.826	0.900	0.612	0.993
MAC5A	SR45a	3702.AT1G07360.1	3702.AT1G07350.1	0	0	0	0	0.044	0	0.900	0.324	0.929
MAC5A	MYB3	3702.AT1G07360.1	3702.AT1G22640.1	0	0	0	0	0	0.234	0	0.266	0.414
MAC5A	SMO2-1	3702.AT1G07360.1	3702.AT1G07420.1	0	0	0	0	0	0	0	0.553	0.553
MAC5A	NRPB10	3702.AT1G07360.1	3702.AT1G11475.1	0	0	0	0	0	0	0.900	0	0.900
MAC5A	PAPS1	3702.AT1G07360.1	3702.AT1G17980.1	0	0	0	0	0.082	0	0.900	0	0.904
MAC5A	SR30	3702.AT1G07360.1	3702.AT1G09140.1	0	0	0	0	0	0	0.900	0.215	0.918
MAC5A	RSZ21	3702.AT1G07360.1	3702.AT1G23860.1	0	0	0	0	0.045	0	0.900	0.309	0.928
MAC5A	SR45	3702.AT1G07360.1	3702.AT1G16610.3	0	0	0	0	0.103	0.303	0.900	0.161	0.940
MAC5A	U2A	3702.AT1G07360.1	3702.AT1G09760.1	0	0	0	0	0.047	0.837	0.900	0.270	0.987
MAC5A	emb1507	3702.AT1G07360.1	3702.AT1G20960.1	0	0	0	0	0.086	0.997	0.900	0.400	0.999
MAGO	RH36	3702.AT1G02140.1	3702.AT1G16280.1	0	0	0	0	0.058	0.426	0	0.095	0.467
MAGO	RPF1	3702.AT1G02140.1	3702.AT1G12700.1	0	0	0	0	0.048	0.426	0	0.232	0.543
MAGO	SDE3	3702.AT1G02140.1	3702.AT1G05460.1	0	0	0	0	0	0.256	0	0.445	0.569
